 time            v(vout)         @l1[i]          @l2[i]          v(nl2,nd1)      @d1[id]         @rl[i]         
 7.81004520e-02 -3.57944091e+01  2.99998551e+00 -4.13726400e+00  8.36506806e+01  7.13724942e+00 -3.97715656e+00 
 7.81004552e-02 -3.57948168e+01  2.99997402e+00 -4.13714872e+00  8.36507766e+01  7.13712267e+00 -3.97720186e+00 
 7.81004616e-02 -3.57956310e+01  2.99995106e+00 -4.13691817e+00  8.36509686e+01  7.13686914e+00 -3.97729233e+00 
 7.81004744e-02 -3.57972545e+01  2.99990513e+00 -4.13645703e+00  8.36513526e+01  7.13636208e+00 -3.97747272e+00 
 7.81005000e-02 -3.58004818e+01  2.99981328e+00 -4.13553471e+00  8.36521205e+01  7.13534790e+00 -3.97783132e+00 
 7.81005512e-02 -3.58068585e+01  2.99962956e+00 -4.13368981e+00  8.36536564e+01  7.13331928e+00 -3.97853983e+00 
 7.81006536e-02 -3.58193008e+01  2.99926210e+00 -4.12999905e+00  8.36567278e+01  7.12926107e+00 -3.97992231e+00 
 7.81008099e-02 -3.58374946e+01  2.99870134e+00 -4.12436501e+00  8.36614137e+01  7.12306626e+00 -3.98194385e+00 
 7.81009661e-02 -3.58547424e+01  2.99814051e+00 -4.11872820e+00  8.36660988e+01  7.11686863e+00 -3.98386027e+00 
 7.81011224e-02 -3.58710568e+01  2.99757961e+00 -4.11308877e+00  8.36707829e+01  7.11066830e+00 -3.98567298e+00 
 7.81012786e-02 -3.58864504e+01  2.99701863e+00 -4.10744687e+00  8.36754662e+01  7.10446542e+00 -3.98738338e+00 
 7.81014349e-02 -3.59009354e+01  2.99645758e+00 -4.10180264e+00  8.36801486e+01  7.09826014e+00 -3.98899283e+00 
 7.81015911e-02 -3.59145242e+01  2.99589646e+00 -4.09615622e+00  8.36848301e+01  7.09205260e+00 -3.99050269e+00 
 7.81017474e-02 -3.59272286e+01  2.99533526e+00 -4.09050775e+00  8.36895108e+01  7.08584293e+00 -3.99191429e+00 
 7.81019036e-02 -3.59390607e+01  2.99477399e+00 -4.08485737e+00  8.36941906e+01  7.07963128e+00 -3.99322897e+00 
 7.81020599e-02 -3.59500321e+01  2.99421265e+00 -4.07920521e+00  8.36988695e+01  7.07341777e+00 -3.99444802e+00 
 7.81022161e-02 -3.59601545e+01  2.99365124e+00 -4.07355140e+00  8.37035475e+01  7.06720255e+00 -3.99557273e+00 
 7.81023724e-02 -3.59694394e+01  2.99308975e+00 -4.06789608e+00  8.37082246e+01  7.06098575e+00 -3.99660438e+00 
 7.81025286e-02 -3.59778980e+01  2.99252819e+00 -4.06223938e+00  8.37129009e+01  7.05476749e+00 -3.99754422e+00 
 7.81026849e-02 -3.59855415e+01  2.99196656e+00 -4.05658142e+00  8.37175763e+01  7.04854790e+00 -3.99839350e+00 
 7.81028411e-02 -3.59923809e+01  2.99140486e+00 -4.05092234e+00  8.37222508e+01  7.04232711e+00 -3.99915344e+00 
 7.81029974e-02 -3.59984273e+01  2.99084308e+00 -4.04526225e+00  8.37269244e+01  7.03610525e+00 -3.99982525e+00 
 7.81031536e-02 -3.60036913e+01  2.99028123e+00 -4.03960128e+00  8.37315972e+01  7.02988243e+00 -4.00041014e+00 
 7.81033099e-02 -3.60081835e+01  2.98971931e+00 -4.03393956e+00  8.37362690e+01  7.02365878e+00 -4.00090928e+00 
 7.81034661e-02 -3.60119146e+01  2.98915731e+00 -4.02827719e+00  8.37409400e+01  7.01743442e+00 -4.00132385e+00 
 7.81036224e-02 -3.60148949e+01  2.98859524e+00 -4.02261431e+00  8.37456102e+01  7.01120947e+00 -4.00165498e+00 
 7.81037786e-02 -3.60171345e+01  2.98803310e+00 -4.01695102e+00  8.37502794e+01  7.00498404e+00 -4.00190383e+00 
 7.81039349e-02 -3.60186437e+01  2.98747089e+00 -4.01128744e+00  8.37549478e+01  6.99875824e+00 -4.00207152e+00 
 7.81040911e-02 -3.60194324e+01  2.98690860e+00 -4.00562368e+00  8.37596152e+01  6.99253220e+00 -4.00215916e+00 
 7.81042474e-02 -3.60195106e+01  2.98634625e+00 -3.99995986e+00  8.37642818e+01  6.98630603e+00 -4.00216785e+00 
 7.81044036e-02 -3.60188879e+01  2.98578382e+00 -3.99429609e+00  8.37689476e+01  6.98007982e+00 -4.00209866e+00 
 7.81045599e-02 -3.60175741e+01  2.98522131e+00 -3.98863247e+00  8.37736124e+01  6.97385370e+00 -4.00195267e+00 
 7.81047161e-02 -3.60155785e+01  2.98465874e+00 -3.98296912e+00  8.37782764e+01  6.96762777e+00 -4.00173095e+00 
 7.81048724e-02 -3.60129107e+01  2.98409609e+00 -3.97730613e+00  8.37829395e+01  6.96140213e+00 -4.00143452e+00 
 7.81050286e-02 -3.60095799e+01  2.98353337e+00 -3.97164361e+00  8.37876017e+01  6.95517690e+00 -4.00106443e+00 
 7.81051849e-02 -3.60055952e+01  2.98297057e+00 -3.96598167e+00  8.37922630e+01  6.94895216e+00 -4.00062169e+00 
 7.81053411e-02 -3.60009657e+01  2.98240771e+00 -3.96032041e+00  8.37969235e+01  6.94272803e+00 -4.00010730e+00 
 7.81054974e-02 -3.59957004e+01  2.98184477e+00 -3.95465992e+00  8.38015830e+01  6.93650461e+00 -3.99952227e+00 
 7.81056536e-02 -3.59898081e+01  2.98128176e+00 -3.94900031e+00  8.38062417e+01  6.93028199e+00 -3.99886757e+00 
 7.81058099e-02 -3.59832975e+01  2.98071868e+00 -3.94334167e+00  8.38108995e+01  6.92406026e+00 -3.99814417e+00 
 7.81059661e-02 -3.59761772e+01  2.98015552e+00 -3.93768410e+00  8.38155565e+01  6.91783954e+00 -3.99735302e+00 
 7.81061224e-02 -3.59684557e+01  2.97959229e+00 -3.93202769e+00  8.38202125e+01  6.91161990e+00 -3.99649508e+00 
 7.81062786e-02 -3.59601415e+01  2.97902899e+00 -3.92637254e+00  8.38248677e+01  6.90540145e+00 -3.99557128e+00 
 7.81064349e-02 -3.59512428e+01  2.97846562e+00 -3.92071874e+00  8.38295220e+01  6.89918428e+00 -3.99458254e+00 
 7.81065911e-02 -3.59417679e+01  2.97790218e+00 -3.91506637e+00  8.38341754e+01  6.89296847e+00 -3.99352976e+00 
 7.81067474e-02 -3.59317247e+01  2.97733866e+00 -3.90941554e+00  8.38388279e+01  6.88675411e+00 -3.99241386e+00 
 7.81069036e-02 -3.59211214e+01  2.97677507e+00 -3.90376632e+00  8.38434796e+01  6.88054131e+00 -3.99123571e+00 
 7.81070599e-02 -3.59099657e+01  2.97621141e+00 -3.89811880e+00  8.38481304e+01  6.87433013e+00 -3.98999619e+00 
 7.81072161e-02 -3.58982656e+01  2.97564767e+00 -3.89247308e+00  8.38527803e+01  6.86812067e+00 -3.98869618e+00 
 7.81073724e-02 -3.58860287e+01  2.97508387e+00 -3.88682923e+00  8.38574293e+01  6.86191301e+00 -3.98733652e+00 
 7.81075286e-02 -3.58732626e+01  2.97451999e+00 -3.88118733e+00  8.38620774e+01  6.85570724e+00 -3.98591807e+00 
 7.81076849e-02 -3.58599748e+01  2.97395604e+00 -3.87554748e+00  8.38667246e+01  6.84950343e+00 -3.98444165e+00 
 7.81078411e-02 -3.58461728e+01  2.97339201e+00 -3.86990974e+00  8.38713710e+01  6.84330167e+00 -3.98290809e+00 
 7.81079974e-02 -3.58318638e+01  2.97282792e+00 -3.86427420e+00  8.38760165e+01  6.83710204e+00 -3.98131820e+00 
 7.81081536e-02 -3.58170552e+01  2.97226375e+00 -3.85864095e+00  8.38806611e+01  6.83090461e+00 -3.97967280e+00 
 7.81083099e-02 -3.58017540e+01  2.97169951e+00 -3.85301004e+00  8.38853048e+01  6.82470947e+00 -3.97797266e+00 
 7.81084661e-02 -3.57859673e+01  2.97113520e+00 -3.84738157e+00  8.38899476e+01  6.81851669e+00 -3.97621859e+00 
 7.81086224e-02 -3.57697020e+01  2.97057082e+00 -3.84175561e+00  8.38945896e+01  6.81232635e+00 -3.97441134e+00 
 7.81087786e-02 -3.57529652e+01  2.97000636e+00 -3.83613223e+00  8.38992307e+01  6.80613851e+00 -3.97255169e+00 
 7.81089349e-02 -3.57357635e+01  2.96944183e+00 -3.83051151e+00  8.39038709e+01  6.79995326e+00 -3.97064039e+00 
 7.81090911e-02 -3.57181037e+01  2.96887723e+00 -3.82489351e+00  8.39085102e+01  6.79377066e+00 -3.96867818e+00 
 7.81092331e-02 -3.57016698e+01  2.96836428e+00 -3.81979255e+00  8.39127238e+01  6.78815675e+00 -3.96685221e+00 
 7.81093750e-02 -3.56848684e+01  2.96785128e+00 -3.81469394e+00  8.39169366e+01  6.78254514e+00 -3.96498538e+00 
 7.81093751e-02 -3.56848564e+01  2.96785092e+00 -3.81469035e+00  8.39169396e+01  6.78254120e+00 -3.96498405e+00 
 7.81093753e-02 -3.56848325e+01  2.96785020e+00 -3.81468317e+00  8.39169455e+01  6.78253328e+00 -3.96498139e+00 
 7.81093754e-02 -3.56848265e+01  2.96785001e+00 -3.81468137e+00  8.39169470e+01  6.78253124e+00 -3.96498072e+00 
 7.81093754e-02 -3.56848160e+01  2.96784970e+00 -3.81467823e+00  8.39169496e+01  6.78252788e+00 -3.96497956e+00 
 7.81093755e-02 -3.56848044e+01  2.96784976e+00 -3.81467883e+00  8.39169492e+01 -1.00000008e-03 -3.96497827e+00 
 7.81093757e-02 -3.56847813e+01  2.96785069e+00 -3.81468817e+00  8.39169418e+01 -1.00000008e-03 -3.96497570e+00 
 7.81093760e-02 -3.56847487e+01  2.96785199e+00 -3.81470129e+00  8.39169314e+01 -1.00000008e-03 -3.96497208e+00 
 7.81093760e-02 -3.56847441e+01  2.96785218e+00 -3.81470315e+00  8.39169300e+01 -1.00000008e-03 -3.96497157e+00 
 7.81093761e-02 -3.56847348e+01  2.96785255e+00 -3.81470689e+00  8.39169270e+01 -1.00000008e-03 -3.96497054e+00 
 7.81093763e-02 -3.56847163e+01  2.96785329e+00 -3.81471437e+00  8.39169211e+01 -1.00000008e-03 -3.96496848e+00 
 7.81093766e-02 -3.56846792e+01  2.96785478e+00 -3.81472932e+00  8.39169093e+01 -1.00000008e-03 -3.96496435e+00 
 7.81093772e-02 -3.56846050e+01  2.96785776e+00 -3.81475922e+00  8.39168856e+01 -1.00000008e-03 -3.96495612e+00 
 7.81093784e-02 -3.56844568e+01  2.96786371e+00 -3.81481903e+00  8.39168383e+01 -1.00000008e-03 -3.96493964e+00 
 7.81093809e-02 -3.56841605e+01  2.96787561e+00 -3.81493865e+00  8.39167437e+01 -1.00000008e-03 -3.96490673e+00 
 7.81093859e-02 -3.56835689e+01  2.96789942e+00 -3.81517788e+00  8.39165544e+01 -1.00000008e-03 -3.96484099e+00 
 7.81093958e-02 -3.56823893e+01  2.96794704e+00 -3.81565636e+00  8.39161758e+01 -1.00000008e-03 -3.96470992e+00 
 7.81094156e-02 -3.56800444e+01  2.96804227e+00 -3.81661333e+00  8.39154185e+01 -1.00000008e-03 -3.96444938e+00 
 7.81094553e-02 -3.56754123e+01  2.96823273e+00 -3.81852737e+00  8.39139033e+01 -1.00000008e-03 -3.96393470e+00 
 7.81095347e-02 -3.56663774e+01  2.96861366e+00 -3.82235582e+00  8.39108706e+01 -1.00000008e-03 -3.96293082e+00 
 7.81096909e-02 -3.56494752e+01  2.96936366e+00 -3.82989487e+00  8.39048907e+01 -1.00000008e-03 -3.96105280e+00 
 7.81098472e-02 -3.56337366e+01  2.97011366e+00 -3.83743554e+00  8.38988990e+01 -1.00000008e-03 -3.95930407e+00 
 7.81100034e-02 -3.56191458e+01  2.97086366e+00 -3.84497765e+00  8.38928956e+01 -1.00000008e-03 -3.95768287e+00 
 7.81101597e-02 -3.56056872e+01  2.97161366e+00 -3.85252100e+00  8.38868803e+01 -1.00000008e-03 -3.95618746e+00 
 7.81103159e-02 -3.55933453e+01  2.97236366e+00 -3.86006543e+00  8.38808533e+01 -1.00000008e-03 -3.95481615e+00 
 7.81104722e-02 -3.55821051e+01  2.97311366e+00 -3.86761076e+00  8.38748145e+01 -1.00000008e-03 -3.95356723e+00 
 7.81106284e-02 -3.55719514e+01  2.97386366e+00 -3.87515682e+00  8.38687639e+01 -1.00000008e-03 -3.95243905e+00 
 7.81107847e-02 -3.55628695e+01  2.97461366e+00 -3.88270343e+00  8.38627015e+01 -1.00000008e-03 -3.95142994e+00 
 7.81109409e-02 -3.55548446e+01  2.97536366e+00 -3.89025043e+00  8.38566273e+01 -1.00000008e-03 -3.95053829e+00 
 7.81110972e-02 -3.55478623e+01  2.97611366e+00 -3.89779765e+00  8.38505414e+01 -1.00000008e-03 -3.94976248e+00 
 7.81112534e-02 -3.55419083e+01  2.97686366e+00 -3.90534494e+00  8.38444436e+01 -1.00000008e-03 -3.94910093e+00 
 7.81114097e-02 -3.55369686e+01  2.97761366e+00 -3.91289212e+00  8.38383340e+01 -1.00000008e-03 -3.94855206e+00 
 7.81115659e-02 -3.55330290e+01  2.97836366e+00 -3.92043903e+00  8.38322127e+01 -1.00000008e-03 -3.94811433e+00 
 7.81117222e-02 -3.55300759e+01  2.97911366e+00 -3.92798553e+00  8.38260795e+01 -1.00000008e-03 -3.94778621e+00 
 7.81118784e-02 -3.55280957e+01  2.97986366e+00 -3.93553146e+00  8.38199346e+01 -1.00000008e-03 -3.94756619e+00 
 7.81120347e-02 -3.55270749e+01  2.98061366e+00 -3.94307666e+00  8.38137779e+01 -1.00000008e-03 -3.94745277e+00 
 7.81121909e-02 -3.55270003e+01  2.98136366e+00 -3.95062098e+00  8.38076094e+01 -1.00000008e-03 -3.94744448e+00 
 7.81123472e-02 -3.55278588e+01  2.98211366e+00 -3.95816427e+00  8.38014291e+01 -1.00000008e-03 -3.94753986e+00 
 7.81125034e-02 -3.55296373e+01  2.98286366e+00 -3.96570640e+00  8.37952370e+01 -1.00000008e-03 -3.94773748e+00 
 7.81126597e-02 -3.55323232e+01  2.98361366e+00 -3.97324720e+00  8.37890331e+01 -1.00000008e-03 -3.94803591e+00 
 7.81128159e-02 -3.55359038e+01  2.98436366e+00 -3.98078655e+00  8.37828174e+01 -1.00000008e-03 -3.94843375e+00 
 7.81129722e-02 -3.55403665e+01  2.98511366e+00 -3.98832429e+00  8.37765900e+01 -1.00000008e-03 -3.94892962e+00 
 7.81131284e-02 -3.55456993e+01  2.98586366e+00 -3.99586030e+00  8.37703508e+01 -1.00000008e-03 -3.94952214e+00 
 7.81132847e-02 -3.55518897e+01  2.98661366e+00 -4.00339443e+00  8.37640998e+01 -1.00000008e-03 -3.95020997e+00 
 7.81134409e-02 -3.55589259e+01  2.98736366e+00 -4.01092655e+00  8.37578371e+01 -1.00000008e-03 -3.95099176e+00 
 7.81135972e-02 -3.55667959e+01  2.98811366e+00 -4.01845652e+00  8.37515626e+01 -1.00000008e-03 -3.95186621e+00 
 7.81137534e-02 -3.55754881e+01  2.98886366e+00 -4.02598422e+00  8.37452763e+01 -1.00000008e-03 -3.95283201e+00 
 7.81139097e-02 -3.55849909e+01  2.98961366e+00 -4.03350952e+00  8.37389782e+01 -1.00000008e-03 -3.95388787e+00 
 7.81140659e-02 -3.55952928e+01  2.99036366e+00 -4.04103228e+00  8.37326684e+01 -1.00000008e-03 -3.95503253e+00 
 7.81142222e-02 -3.56063825e+01  2.99111366e+00 -4.04855238e+00  8.37263469e+01 -1.00000008e-03 -3.95626472e+00 
 7.81143784e-02 -3.56182489e+01  2.99186366e+00 -4.05606971e+00  8.37200136e+01 -1.00000008e-03 -3.95758321e+00 
 7.81145347e-02 -3.56308810e+01  2.99261366e+00 -4.06358413e+00  8.37136685e+01 -1.00000008e-03 -3.95898678e+00 
 7.81146909e-02 -3.56442679e+01  2.99336366e+00 -4.07109552e+00  8.37073118e+01 -1.00000008e-03 -3.96047421e+00 
 7.81148472e-02 -3.56583989e+01  2.99411366e+00 -4.07860377e+00  8.37009433e+01 -1.00000008e-03 -3.96204432e+00 
 7.81150034e-02 -3.56732633e+01  2.99486366e+00 -4.08610876e+00  8.36945630e+01 -1.00000008e-03 -3.96369592e+00 
 7.81151597e-02 -3.56888507e+01  2.99561366e+00 -4.09361037e+00  8.36881710e+01 -1.00000008e-03 -3.96542786e+00 
 7.81153159e-02 -3.57051507e+01  2.99636366e+00 -4.10110849e+00  8.36817674e+01 -1.00000008e-03 -3.96723897e+00 
 7.81154722e-02 -3.57221531e+01  2.99711366e+00 -4.10860300e+00  8.36753520e+01 -1.00000008e-03 -3.96912812e+00 
 7.81156284e-02 -3.57398478e+01  2.99786366e+00 -4.11609381e+00  8.36689248e+01 -1.00000008e-03 -3.97109420e+00 
 7.81157847e-02 -3.57582249e+01  2.99861366e+00 -4.12358079e+00  8.36624860e+01 -1.00000008e-03 -3.97313610e+00 
 7.81159288e-02 -3.57757690e+01  2.99930533e+00 -4.13048195e+00  8.36565377e+01 -1.00000008e-03 -3.97508544e+00 
 7.81160729e-02 -3.57938774e+01  2.99999699e+00 -4.13737968e+00  8.36505794e+01 -1.00000008e-03 -3.97709749e+00 
 7.81160730e-02 -3.57938902e+01  2.99999747e+00 -4.13738447e+00  8.36505752e+01 -1.00000008e-03 -3.97709891e+00 
 7.81160732e-02 -3.57939157e+01  2.99999843e+00 -4.13739404e+00  8.36505670e+01 -1.00000008e-03 -3.97710174e+00 
 7.81160734e-02 -3.57939412e+01  2.99999855e+00 -4.13739522e+00  8.36505658e+01  7.15126351e+00 -3.97710458e+00 
 7.81160736e-02 -3.57939731e+01  2.99999765e+00 -4.13738622e+00  8.36505733e+01  7.13845882e+00 -3.97710812e+00 
 7.81160739e-02 -3.57940050e+01  2.99999676e+00 -4.13737721e+00  8.36505808e+01  7.13738349e+00 -3.97711167e+00 
 7.81160739e-02 -3.57940114e+01  2.99999658e+00 -4.13737541e+00  8.36505823e+01  7.13737190e+00 -3.97711238e+00 
 7.81160740e-02 -3.57940242e+01  2.99999622e+00 -4.13737181e+00  8.36505853e+01  7.13736796e+00 -3.97711379e+00 
 7.81160742e-02 -3.57940497e+01  2.99999550e+00 -4.13736460e+00  8.36505913e+01  7.13736000e+00 -3.97711663e+00 
 7.81160746e-02 -3.57941007e+01  2.99999407e+00 -4.13735019e+00  8.36506033e+01  7.13734419e+00 -3.97712230e+00 
 7.81160754e-02 -3.57942027e+01  2.99999120e+00 -4.13732137e+00  8.36506273e+01  7.13731248e+00 -3.97713364e+00 
 7.81160770e-02 -3.57944068e+01  2.99998546e+00 -4.13726374e+00  8.36506753e+01  7.13724911e+00 -3.97715631e+00 
 7.81160802e-02 -3.57948145e+01  2.99997397e+00 -4.13714846e+00  8.36507713e+01  7.13712235e+00 -3.97720161e+00 
 7.81160866e-02 -3.57956287e+01  2.99995101e+00 -4.13691790e+00  8.36509633e+01  7.13686883e+00 -3.97729207e+00 
 7.81160994e-02 -3.57972522e+01  2.99990508e+00 -4.13645677e+00  8.36513473e+01  7.13636177e+00 -3.97747246e+00 
 7.81161250e-02 -3.58004795e+01  2.99981323e+00 -4.13553444e+00  8.36521153e+01  7.13534759e+00 -3.97783106e+00 
 7.81161762e-02 -3.58068562e+01  2.99962951e+00 -4.13368954e+00  8.36536511e+01  7.13331897e+00 -3.97853958e+00 
 7.81162786e-02 -3.58192985e+01  2.99926205e+00 -4.12999878e+00  8.36567226e+01  7.12926075e+00 -3.97992206e+00 
 7.81164349e-02 -3.58374923e+01  2.99870129e+00 -4.12436474e+00  8.36614085e+01  7.12306595e+00 -3.98194359e+00 
 7.81165911e-02 -3.58547401e+01  2.99814046e+00 -4.11872794e+00  8.36660935e+01  7.11686831e+00 -3.98386001e+00 
 7.81167474e-02 -3.58710545e+01  2.99757956e+00 -4.11308851e+00  8.36707777e+01  7.11066798e+00 -3.98567273e+00 
 7.81169036e-02 -3.58864481e+01  2.99701858e+00 -4.10744661e+00  8.36754609e+01  7.10446511e+00 -3.98738312e+00 
 7.81170599e-02 -3.59009331e+01  2.99645753e+00 -4.10180238e+00  8.36801433e+01  7.09825983e+00 -3.98899257e+00 
 7.81172161e-02 -3.59145219e+01  2.99589641e+00 -4.09615596e+00  8.36848249e+01  7.09205228e+00 -3.99050243e+00 
 7.81173724e-02 -3.59272263e+01  2.99533521e+00 -4.09050749e+00  8.36895055e+01  7.08584262e+00 -3.99191404e+00 
 7.81175286e-02 -3.59390584e+01  2.99477394e+00 -4.08485711e+00  8.36941853e+01  7.07963097e+00 -3.99322871e+00 
 7.81176849e-02 -3.59500298e+01  2.99421260e+00 -4.07920495e+00  8.36988642e+01  7.07341746e+00 -3.99444776e+00 
 7.81178411e-02 -3.59601522e+01  2.99365119e+00 -4.07355114e+00  8.37035422e+01  7.06720224e+00 -3.99557247e+00 
 7.81179974e-02 -3.59694371e+01  2.99308970e+00 -4.06789582e+00  8.37082193e+01  7.06098544e+00 -3.99660412e+00 
 7.81181536e-02 -3.59778957e+01  2.99252814e+00 -4.06223912e+00  8.37128956e+01  7.05476718e+00 -3.99754396e+00 
 7.81183099e-02 -3.59855392e+01  2.99196651e+00 -4.05658116e+00  8.37175710e+01  7.04854759e+00 -3.99839324e+00 
 7.81184661e-02 -3.59923786e+01  2.99140481e+00 -4.05092208e+00  8.37222455e+01  7.04232680e+00 -3.99915318e+00 
 7.81186224e-02 -3.59984250e+01  2.99084303e+00 -4.04526199e+00  8.37269191e+01  7.03610494e+00 -3.99982500e+00 
 7.81187786e-02 -3.60036890e+01  2.99028118e+00 -4.03960102e+00  8.37315919e+01  7.02988212e+00 -4.00040988e+00 
 7.81189349e-02 -3.60081812e+01  2.98971926e+00 -4.03393930e+00  8.37362638e+01  7.02365847e+00 -4.00090903e+00 
 7.81190911e-02 -3.60119123e+01  2.98915726e+00 -4.02827693e+00  8.37409348e+01  7.01743411e+00 -4.00132359e+00 
 7.81192474e-02 -3.60148925e+01  2.98859520e+00 -4.02261405e+00  8.37456049e+01  7.01120916e+00 -4.00165473e+00 
 7.81194036e-02 -3.60171322e+01  2.98803306e+00 -4.01695076e+00  8.37502741e+01  7.00498373e+00 -4.00190358e+00 
 7.81195599e-02 -3.60186414e+01  2.98747084e+00 -4.01128718e+00  8.37549425e+01  6.99875794e+00 -4.00207127e+00 
 7.81197161e-02 -3.60194301e+01  2.98690856e+00 -4.00562343e+00  8.37596100e+01  6.99253190e+00 -4.00215890e+00 
 7.81198724e-02 -3.60195083e+01  2.98634620e+00 -3.99995961e+00  8.37642766e+01  6.98630572e+00 -4.00216759e+00 
 7.81200286e-02 -3.60188856e+01  2.98578377e+00 -3.99429584e+00  8.37689423e+01  6.98007952e+00 -4.00209840e+00 
 7.81201849e-02 -3.60175718e+01  2.98522127e+00 -3.98863222e+00  8.37736071e+01  6.97385340e+00 -4.00195242e+00 
 7.81203411e-02 -3.60155762e+01  2.98465869e+00 -3.98296886e+00  8.37782711e+01  6.96762747e+00 -4.00173069e+00 
 7.81204974e-02 -3.60129084e+01  2.98409604e+00 -3.97730587e+00  8.37829342e+01  6.96140183e+00 -4.00143426e+00 
 7.81206536e-02 -3.60095775e+01  2.98353332e+00 -3.97164336e+00  8.37875964e+01  6.95517660e+00 -4.00106417e+00 
 7.81208099e-02 -3.60055929e+01  2.98297053e+00 -3.96598142e+00  8.37922577e+01  6.94895186e+00 -4.00062143e+00 
 7.81209661e-02 -3.60009634e+01  2.98240766e+00 -3.96032016e+00  8.37969182e+01  6.94272773e+00 -4.00010705e+00 
 7.81211224e-02 -3.59956981e+01  2.98184472e+00 -3.95465967e+00  8.38015778e+01  6.93650431e+00 -3.99952201e+00 
 7.81212786e-02 -3.59898058e+01  2.98128171e+00 -3.94900006e+00  8.38062365e+01  6.93028169e+00 -3.99886731e+00 
 7.81214349e-02 -3.59832952e+01  2.98071863e+00 -3.94334142e+00  8.38108943e+01  6.92405996e+00 -3.99814391e+00 
 7.81215911e-02 -3.59761749e+01  2.98015548e+00 -3.93768385e+00  8.38155512e+01  6.91783924e+00 -3.99735277e+00 
 7.81217474e-02 -3.59684534e+01  2.97959225e+00 -3.93202744e+00  8.38202073e+01  6.91161960e+00 -3.99649483e+00 
 7.81219036e-02 -3.59601392e+01  2.97902895e+00 -3.92637229e+00  8.38248624e+01  6.90540115e+00 -3.99557102e+00 
 7.81220599e-02 -3.59512405e+01  2.97846558e+00 -3.92071849e+00  8.38295167e+01  6.89918398e+00 -3.99458228e+00 
 7.81222161e-02 -3.59417656e+01  2.97790213e+00 -3.91506612e+00  8.38341701e+01  6.89296817e+00 -3.99352951e+00 
 7.81223724e-02 -3.59317224e+01  2.97733861e+00 -3.90941529e+00  8.38388227e+01  6.88675382e+00 -3.99241360e+00 
 7.81225286e-02 -3.59211191e+01  2.97677502e+00 -3.90376607e+00  8.38434743e+01  6.88054101e+00 -3.99123545e+00 
 7.81226849e-02 -3.59099634e+01  2.97621136e+00 -3.89811855e+00  8.38481251e+01  6.87432983e+00 -3.98999594e+00 
 7.81228411e-02 -3.58982633e+01  2.97564763e+00 -3.89247283e+00  8.38527750e+01  6.86812037e+00 -3.98869592e+00 
 7.81229974e-02 -3.58860264e+01  2.97508382e+00 -3.88682898e+00  8.38574240e+01  6.86191272e+00 -3.98733627e+00 
 7.81231536e-02 -3.58732603e+01  2.97451994e+00 -3.88118708e+00  8.38620721e+01  6.85570694e+00 -3.98591781e+00 
 7.81233099e-02 -3.58599725e+01  2.97395599e+00 -3.87554723e+00  8.38667194e+01  6.84950314e+00 -3.98444139e+00 
 7.81234661e-02 -3.58461705e+01  2.97339197e+00 -3.86990949e+00  8.38713657e+01  6.84330138e+00 -3.98290783e+00 
 7.81236224e-02 -3.58318615e+01  2.97282787e+00 -3.86427396e+00  8.38760112e+01  6.83710175e+00 -3.98131795e+00 
 7.81237786e-02 -3.58170529e+01  2.97226371e+00 -3.85864070e+00  8.38806558e+01  6.83090432e+00 -3.97967254e+00 
 7.81239349e-02 -3.58017517e+01  2.97169947e+00 -3.85300980e+00  8.38852995e+01  6.82470918e+00 -3.97797241e+00 
 7.81240911e-02 -3.57859650e+01  2.97113515e+00 -3.84738133e+00  8.38899424e+01  6.81851640e+00 -3.97621833e+00 
 7.81242474e-02 -3.57696998e+01  2.97057077e+00 -3.84175537e+00  8.38945843e+01  6.81232605e+00 -3.97441108e+00 
 7.81244036e-02 -3.57529629e+01  2.97000631e+00 -3.83613199e+00  8.38992254e+01  6.80613822e+00 -3.97255143e+00 
 7.81245599e-02 -3.57357612e+01  2.96944179e+00 -3.83051126e+00  8.39038656e+01  6.79995297e+00 -3.97064013e+00 
 7.81247161e-02 -3.57181014e+01  2.96887719e+00 -3.82489327e+00  8.39085049e+01  6.79377037e+00 -3.96867793e+00 
 7.81248581e-02 -3.57016676e+01  2.96836424e+00 -3.81979230e+00  8.39127185e+01  6.78815646e+00 -3.96685195e+00 
 7.81250000e-02 -3.56848661e+01  2.96785123e+00 -3.81469370e+00  8.39169314e+01  6.78254485e+00 -3.96498512e+00 
