 time            v(vout)         @l1[i]          v(ns1)         
 2.43860965e-03  9.25162247e+00  3.75169264e+00 -1.70088812e+00 
 2.43900965e-03  9.24804197e+00  3.70788687e+00 -1.70233401e+00 
 2.43940965e-03  9.24429360e+00  3.66409702e+00 -1.70025475e+00 
 2.43970482e-03  9.24142010e+00  3.63179312e+00 -1.70181492e+00 
 2.44000000e-03  9.23845556e+00  3.59949855e+00 -1.69977833e+00 
 2.44001000e-03  9.23835349e+00  3.59840464e+00 -1.70070450e+00 
 2.44003000e-03  9.23814912e+00  3.59621685e+00 -1.70071513e+00 
 2.44006500e-03  9.23779048e+00  3.59238831e+00 -1.70072818e+00 
 2.44010000e-03  9.23743057e+00  3.58855989e+00 -1.70074281e+00 
 2.44010700e-03  9.23735841e+00  3.58779422e+00 -1.70073559e+00 
 2.44012100e-03  9.23721398e+00  3.58626290e+00 -1.70072282e+00 
 2.44014900e-03  9.23692451e+00  3.58320032e+00 -1.70069684e+00 
 2.44020500e-03  9.23634313e+00  3.57707543e+00 -1.70064575e+00 
 2.44031700e-03  9.23517058e+00  3.56482671e+00 -1.70054426e+00 
 2.44054100e-03  9.23278630e+00  3.54033361e+00 -1.70034569e+00 
 2.44055616e-03  9.23262293e+00  3.53867614e+00 -1.70033155e+00 
 2.44058648e-03  9.23229570e+00  3.53536126e+00 -1.70030524e+00 
 2.44064712e-03  9.23163839e+00  3.52873183e+00 -1.70025196e+00 
 2.44076840e-03  9.23031231e+00  3.51547692e+00 -1.69576330e+00 
 2.44079467e-03  9.23002290e+00  3.51315567e+00  3.92684121e-01 
 2.44084720e-03  9.22944349e+00  3.51069030e+00  8.68076691e+00 
 2.44086034e-03  9.22929852e+00  3.51084208e+00  1.03849781e+01 
 2.44088660e-03  9.22900870e+00  3.51146874e+00  1.28449239e+01 
 2.44089317e-03  9.22893628e+00  3.51173681e+00  1.33112763e+01 
 2.44090630e-03  9.22879150e+00  3.51232442e+00  1.40949716e+01 
 2.44093257e-03  9.22850223e+00  3.51373695e+00  1.51177092e+01 
 2.44098510e-03  9.22792507e+00  3.51711927e+00  1.62157224e+01 
 2.44105492e-03  9.22716126e+00  3.52234734e+00  1.72162569e+01 
 2.44113835e-03  9.22625393e+00  3.52946542e+00  1.82992707e+01 
 2.44128279e-03  9.22469962e+00  3.54369345e+00  1.98538727e+01 
 2.44136941e-03  9.22377805e+00  3.55293716e+00  1.99353973e+01 
 2.44145335e-03  9.22289315e+00  3.56193667e+00  1.99544268e+01 
 2.44154174e-03  9.22196993e+00  3.57142698e+00  1.99652825e+01 
 2.44171851e-03  9.22014990e+00  3.59042708e+00  1.99737313e+01 
 2.44207205e-03  9.21661538e+00  3.62846457e+00  1.99810124e+01 
 2.44247205e-03  9.21278598e+00  3.67153488e+00  1.99835435e+01 
 2.44287205e-03  9.20913638e+00  3.71462860e+00  1.99852408e+01 
 2.44327205e-03  9.20566632e+00  3.75774090e+00  1.99857109e+01 
 2.44367205e-03  9.20237550e+00  3.80086905e+00  1.99864069e+01 
 2.44407205e-03  9.19926362e+00  3.84401140e+00  1.99864045e+01 
 2.44447205e-03  9.19633038e+00  3.88716658e+00  1.99867795e+01 
 2.44487205e-03  9.19357548e+00  3.93033353e+00  1.99866046e+01 
 2.44527205e-03  9.19099859e+00  3.97351127e+00  1.99868388e+01 
 2.44567205e-03  9.18859942e+00  4.01669891e+00  1.99865791e+01 
 2.44607205e-03  9.18637763e+00  4.05989561e+00  1.99867466e+01 
 2.44647205e-03  9.18433291e+00  4.10310057e+00  1.99864429e+01 
 2.44687205e-03  9.18246494e+00  4.14631301e+00  1.99865743e+01 
 2.44727205e-03  9.18077339e+00  4.18953217e+00  1.99862464e+01 
 2.44767205e-03  9.17925794e+00  4.23275732e+00  1.99863574e+01 
 2.44807205e-03  9.17791825e+00  4.27598771e+00  1.99860156e+01 
 2.44847205e-03  9.17675400e+00  4.31922263e+00  1.99861148e+01 
 2.44887205e-03  9.17576485e+00  4.36246135e+00  1.99857650e+01 
 2.44927205e-03  9.17495046e+00  4.40570316e+00  1.99858572e+01 
 2.44967205e-03  9.17431050e+00  4.44894736e+00  1.99855028e+01 
 2.45007205e-03  9.17384463e+00  4.49219324e+00  1.99855908e+01 
 2.45047205e-03  9.17355250e+00  4.53544009e+00  1.99852336e+01 
 2.45087205e-03  9.17343377e+00  4.57868722e+00  1.99853191e+01 
 2.45127205e-03  9.17348809e+00  4.62193394e+00  1.99849603e+01 
 2.45167205e-03  9.17371511e+00  4.66517954e+00  1.99850443e+01 
 2.45207205e-03  9.17411449e+00  4.70842334e+00  1.99846847e+01 
 2.45247205e-03  9.17468586e+00  4.75166465e+00  1.99847677e+01 
 2.45287205e-03  9.17542888e+00  4.79490277e+00  1.99844076e+01 
 2.45327205e-03  9.17634319e+00  4.83813702e+00  1.99844901e+01 
 2.45367205e-03  9.17742843e+00  4.88136671e+00  1.99841296e+01 
 2.45407205e-03  9.17868423e+00  4.92459117e+00  1.99842118e+01 
 2.45447205e-03  9.18011024e+00  4.96780971e+00  1.99838513e+01 
 2.45487205e-03  9.18170608e+00  5.01102165e+00  1.99839332e+01 
 2.45527205e-03  9.18347140e+00  5.05422630e+00  1.99835727e+01 
 2.45567205e-03  9.18540582e+00  5.09742300e+00  1.99836545e+01 
 2.45607205e-03  9.18750898e+00  5.14061107e+00  1.99832940e+01 
 2.45647205e-03  9.18978049e+00  5.18378983e+00  1.99833757e+01 
 2.45687205e-03  9.19221999e+00  5.22695861e+00  1.99830154e+01 
 2.45727205e-03  9.19482709e+00  5.27011674e+00  1.99830970e+01 
 2.45767205e-03  9.19760142e+00  5.31326355e+00  1.99827368e+01 
 2.45807205e-03  9.20054260e+00  5.35639837e+00  1.99828184e+01 
 2.45847205e-03  9.20365025e+00  5.39952054e+00  1.99824583e+01 
 2.45887205e-03  9.20692397e+00  5.44262939e+00  1.99825399e+01 
 2.45927205e-03  9.21036339e+00  5.48572425e+00  1.99821800e+01 
 2.45967205e-03  9.21396812e+00  5.52880447e+00  1.99822615e+01 
 2.45988603e-03  9.21596416e+00  5.55184346e+00  1.99819665e+01 
 2.46010000e-03  9.21800734e+00  5.57487797e+00  1.99821126e+01 
 2.46011000e-03  9.21810403e+00  5.57595436e+00  1.99820404e+01 
 2.46013000e-03  9.21829762e+00  5.57810713e+00  1.99820837e+01 
 2.46016500e-03  9.21863738e+00  5.58187438e+00  1.99820103e+01 
 2.46020000e-03  9.21897840e+00  5.58564145e+00  1.99817135e+01 
 2.46020678e-03  9.21904466e+00  5.58637145e+00  1.99815848e+01 
 2.46022035e-03  9.21917727e+00  5.58783141e+00  1.99813282e+01 
 2.46024748e-03  9.21944305e+00  5.59075118e+00  1.99807802e+01 
 2.46030174e-03  9.21997689e+00  5.59659000e+00  1.99795202e+01 
 2.46041026e-03  9.22105363e+00  5.60826421e+00  1.99760583e+01 
 2.46062731e-03  9.22324332e+00  5.63158647e+00  1.99586883e+01 
 2.46084400e-03  9.22547651e+00  5.65394913e+00  1.91302118e+01 
 2.46104551e-03  9.22758523e+00  5.66549623e+00  1.07833811e+01 
 2.46123524e-03  9.22957115e+00  5.65659193e+00 -1.71292984e+00 
 2.46141059e-03  9.23138042e+00  5.63740273e+00 -1.71193238e+00 
 2.46160298e-03  9.23332486e+00  5.61634670e+00 -1.71275731e+00 
 2.46180566e-03  9.23532750e+00  5.59416069e+00 -1.71149167e+00 
 2.46220566e-03  9.23914208e+00  5.55036381e+00 -1.71247545e+00 
 2.46260566e-03  9.24277399e+00  5.50655285e+00 -1.71108847e+00 
 2.46300566e-03  9.24622356e+00  5.46272830e+00 -1.71219206e+00 
 2.46340566e-03  9.24949108e+00  5.41889089e+00 -1.71079691e+00 
 2.46380566e-03  9.25257688e+00  5.37504161e+00 -1.71177552e+00 
 2.46420566e-03  9.25548127e+00  5.33118123e+00 -1.71035570e+00 
 2.46460566e-03  9.25820456e+00  5.28731042e+00 -1.71136519e+00 
 2.46500566e-03  9.26074709e+00  5.24342994e+00 -1.70992202e+00 
 2.46540566e-03  9.26310918e+00  5.19954049e+00 -1.71094587e+00 
 2.46580566e-03  9.26529114e+00  5.15564284e+00 -1.70947869e+00 
 2.46620566e-03  9.26729332e+00  5.11173768e+00 -1.71051954e+00 
 2.46660566e-03  9.26911604e+00  5.06782576e+00 -1.70902765e+00 
 2.46700566e-03  9.27075963e+00  5.02390802e+00 -1.70996815e+00 
 2.46740566e-03  9.27222443e+00  4.97998525e+00 -1.70843131e+00 
 2.46780566e-03  9.27351078e+00  4.93605787e+00 -1.70952321e+00 
 2.46820566e-03  9.27461902e+00  4.89212665e+00 -1.70795897e+00 
 2.46860566e-03  9.27554949e+00  4.84819225e+00 -1.70907032e+00 
 2.46900566e-03  9.27630254e+00  4.80425545e+00 -1.70747771e+00 
 2.46940566e-03  9.27687850e+00  4.76031692e+00 -1.70860888e+00 
 2.46980566e-03  9.27727773e+00  4.71637741e+00 -1.70698728e+00 
 2.47020566e-03  9.27750058e+00  4.67243760e+00 -1.70813990e+00 
 2.47060566e-03  9.27754741e+00  4.62849825e+00 -1.70648738e+00 
 2.47100566e-03  9.27741856e+00  4.58456002e+00 -1.70766183e+00 
 2.47140566e-03  9.27711439e+00  4.54062368e+00 -1.70597765e+00 
 2.47180566e-03  9.27663527e+00  4.49668987e+00 -1.70717480e+00 
 2.47220566e-03  9.27598155e+00  4.45275937e+00 -1.70545774e+00 
 2.47260566e-03  9.27515360e+00  4.40883283e+00 -1.70667849e+00 
 2.47300566e-03  9.27415178e+00  4.36491101e+00 -1.70492726e+00 
 2.47340566e-03  9.27297647e+00  4.32099455e+00 -1.70617259e+00 
 2.47380566e-03  9.27162802e+00  4.27708423e+00 -1.70438581e+00 
 2.47420566e-03  9.27010681e+00  4.23318067e+00 -1.70565674e+00 
 2.47460566e-03  9.26841322e+00  4.18928465e+00 -1.70383297e+00 
 2.47500566e-03  9.26654763e+00  4.14539680e+00 -1.70513058e+00 
 2.47540566e-03  9.26451040e+00  4.10151789e+00 -1.70326827e+00 
 2.47580566e-03  9.26230192e+00  4.05764854e+00 -1.70459371e+00 
 2.47620566e-03  9.25992257e+00  4.01378952e+00 -1.70269122e+00 
 2.47660566e-03  9.25737274e+00  3.96994146e+00 -1.70404573e+00 
 2.47700566e-03  9.25465280e+00  3.92610511e+00 -1.70210131e+00 
 2.47740566e-03  9.25176316e+00  3.88228111e+00 -1.70348618e+00 
 2.47780566e-03  9.24870420e+00  3.83847020e+00 -1.70149799e+00 
 2.47820566e-03  9.24547630e+00  3.79467302e+00 -1.70291462e+00 
 2.47860566e-03  9.24207987e+00  3.75089031e+00 -1.70088065e+00 
 2.47900566e-03  9.23851530e+00  3.70712270e+00 -1.70233053e+00 
 2.47940566e-03  9.23478299e+00  3.66337095e+00 -1.70024765e+00 
 2.47970283e-03  9.23190177e+00  3.63087709e+00 -1.70181032e+00 
 2.48000000e-03  9.22892835e+00  3.59839263e+00 -1.69976827e+00 
 2.48001000e-03  9.22882664e+00  3.59729968e+00 -1.70069655e+00 
 2.48003000e-03  9.22862301e+00  3.59511380e+00 -1.70070721e+00 
 2.48006500e-03  9.22826565e+00  3.59128859e+00 -1.70072029e+00 
 2.48010000e-03  9.22790702e+00  3.58746351e+00 -1.70073495e+00 
 2.48010700e-03  9.22783511e+00  3.58669851e+00 -1.70072773e+00 
 2.48012100e-03  9.22769120e+00  3.58516852e+00 -1.70071496e+00 
 2.48014900e-03  9.22740276e+00  3.58210861e+00 -1.70068899e+00 
 2.48020500e-03  9.22682344e+00  3.57598905e+00 -1.70063793e+00 
 2.48031700e-03  9.22565500e+00  3.56375101e+00 -1.70053648e+00 
 2.48054100e-03  9.22327899e+00  3.53927922e+00 -1.70033801e+00 
 2.48055616e-03  9.22311618e+00  3.53762320e+00 -1.70032387e+00 
 2.48058648e-03  9.22279008e+00  3.53431121e+00 -1.70029758e+00 
 2.48064712e-03  9.22213501e+00  3.52768754e+00 -1.70024433e+00 
 2.48076840e-03  9.22081344e+00  3.51444416e+00 -1.69575453e+00 
 2.48079466e-03  9.22052507e+00  3.51212583e+00  3.92155881e-01 
 2.48084718e-03  9.21994775e+00  3.50966544e+00  8.67896996e+00 
 2.48086031e-03  9.21980331e+00  3.50981818e+00  1.03830982e+01 
 2.48088657e-03  9.21951453e+00  3.51044672e+00  1.28432879e+01 
 2.48089314e-03  9.21944238e+00  3.51071525e+00  1.33097413e+01 
 2.48090627e-03  9.21929813e+00  3.51130378e+00  1.40936541e+01 
 2.48093253e-03  9.21900991e+00  3.51271816e+00  1.51167600e+01 
 2.48098505e-03  9.21843484e+00  3.51610419e+00  1.62149269e+01 
 2.48105487e-03  9.21767355e+00  3.52133903e+00  1.72156781e+01 
 2.48113827e-03  9.21676980e+00  3.52846059e+00  1.82981337e+01 
 2.48128267e-03  9.21522116e+00  3.54269891e+00  1.98536555e+01 
 2.48136929e-03  9.21430293e+00  3.55194981e+00  1.99353692e+01 
 2.48145323e-03  9.21342122e+00  3.56095682e+00  1.99544178e+01 
 2.48154165e-03  9.21250095e+00  3.57045943e+00  1.99652851e+01 
 2.48171849e-03  9.21068684e+00  3.58948415e+00  1.99737370e+01 
 2.48207218e-03  9.20716434e+00  3.62757086e+00  1.99810189e+01 
 2.48247218e-03  9.20335032e+00  3.67067897e+00  1.99835477e+01 
 2.48287218e-03  9.19971624e+00  3.71381042e+00  1.99852447e+01 
 2.48327218e-03  9.19626180e+00  3.75696038e+00  1.99857139e+01 
 2.48367218e-03  9.19298672e+00  3.80012613e+00  1.99864099e+01 
 2.48407218e-03  9.18989071e+00  3.84330601e+00  1.99864069e+01 
 2.48447218e-03  9.18697346e+00  3.88649866e+00  1.99867821e+01 
 2.48487218e-03  9.18423465e+00  3.92970302e+00  1.99866067e+01 
 2.48527218e-03  9.18167398e+00  3.97291810e+00  1.99868410e+01 
 2.48567218e-03  9.17929114e+00  4.01614301e+00  1.99865808e+01 
 2.48607218e-03  9.17708580e+00  4.05937692e+00  1.99867485e+01 
 2.48647218e-03  9.17505765e+00  4.10261901e+00  1.99864444e+01 
 2.48687218e-03  9.17320636e+00  4.14586853e+00  1.99865759e+01 
 2.48727218e-03  9.17153161e+00  4.18912470e+00  1.99862476e+01 
 2.48767218e-03  9.17003307e+00  4.23238678e+00  1.99863587e+01 
 2.48807218e-03  9.16871041e+00  4.27565404e+00  1.99860166e+01 
 2.48847218e-03  9.16756329e+00  4.31892576e+00  1.99861159e+01 
 2.48887218e-03  9.16659139e+00  4.36220122e+00  1.99857657e+01 
 2.48927218e-03  9.16579437e+00  4.40547969e+00  1.99858581e+01 
 2.48967218e-03  9.16517188e+00  4.44876048e+00  1.99855032e+01 
 2.49007218e-03  9.16472360e+00  4.49204288e+00  1.99855914e+01 
 2.49047218e-03  9.16444916e+00  4.53532619e+00  1.99852338e+01 
 2.49087218e-03  9.16434824e+00  4.57860970e+00  1.99853195e+01 
 2.49127218e-03  9.16442047e+00  4.62189272e+00  1.99849603e+01 
 2.49167218e-03  9.16466552e+00  4.66517456e+00  1.99850445e+01 
 2.49207218e-03  9.16508303e+00  4.70845452e+00  1.99846844e+01 
 2.49247218e-03  9.16567265e+00  4.75173191e+00  1.99847677e+01 
 2.49287218e-03  9.16643402e+00  4.79500605e+00  1.99844071e+01 
 2.49327218e-03  9.16736678e+00  4.83827624e+00  1.99844898e+01 
 2.49367218e-03  9.16847058e+00  4.88154180e+00  1.99841289e+01 
 2.49407218e-03  9.16974505e+00  4.92480205e+00  1.99842113e+01 
 2.49447218e-03  9.17118983e+00  4.96805630e+00  1.99838503e+01 
 2.49487218e-03  9.17280456e+00  5.01130388e+00  1.99839324e+01 
 2.49527218e-03  9.17458886e+00  5.05454410e+00  1.99835715e+01 
 2.49567218e-03  9.17654237e+00  5.09777629e+00  1.99836535e+01 
 2.49607218e-03  9.17866472e+00  5.14099977e+00  1.99832926e+01 
 2.49647218e-03  9.18095552e+00  5.18421386e+00  1.99833745e+01 
 2.49687218e-03  9.18341442e+00  5.22741790e+00  1.99830137e+01 
 2.49727218e-03  9.18604102e+00  5.27061121e+00  1.99830955e+01 
 2.49767218e-03  9.18883495e+00  5.31379311e+00  1.99827349e+01 
 2.49807218e-03  9.19179583e+00  5.35696296e+00  1.99828167e+01 
 2.49847218e-03  9.19492328e+00  5.40012006e+00  1.99824562e+01 
 2.49887218e-03  9.19821691e+00  5.44326377e+00  1.99825380e+01 
 2.49927218e-03  9.20167633e+00  5.48639342e+00  1.99821777e+01 
 2.49967218e-03  9.20530115e+00  5.52950834e+00  1.99822594e+01 
 2.49988609e-03  9.20730737e+00  5.55255878e+00  1.99819640e+01 
 2.50010000e-03  9.20936071e+00  5.57560472e+00  1.99821104e+01 
 2.50011000e-03  9.20945791e+00  5.57668198e+00  1.99820380e+01 
 2.50013000e-03  9.20965251e+00  5.57883648e+00  1.99820813e+01 
 2.50016500e-03  9.20999404e+00  5.58260675e+00  1.99820078e+01 
 2.50020000e-03  9.21033683e+00  5.58637685e+00  1.99817110e+01 
 2.50020678e-03  9.21040340e+00  5.58710705e+00  1.99815824e+01 
 2.50022034e-03  9.21053663e+00  5.58856744e+00  1.99813258e+01 
 2.50024745e-03  9.21080365e+00  5.59148805e+00  1.99807781e+01 
 2.50030169e-03  9.21133995e+00  5.59732857e+00  1.99795187e+01 
 2.50041016e-03  9.21242163e+00  5.60900617e+00  1.99760593e+01 
 2.50062709e-03  9.21462117e+00  5.63233524e+00  1.99587177e+01 
 2.50084378e-03  9.21686534e+00  5.65472234e+00  1.91354635e+01 
 2.50104525e-03  9.21898386e+00  5.66629771e+00  1.07915151e+01 
 2.50123488e-03  9.22097848e+00  5.65742186e+00 -1.71293355e+00 
 2.50141019e-03  9.22279633e+00  5.63825218e+00 -1.71193703e+00 
 2.50160247e-03  9.22474959e+00  5.61722441e+00 -1.71276144e+00 
 2.50180499e-03  9.22676116e+00  5.59507307e+00 -1.71149578e+00 
 2.50220499e-03  9.23059657e+00  5.55131040e+00 -1.71247995e+00 
 2.50260499e-03  9.23424941e+00  5.50753357e+00 -1.71109298e+00 
 2.50300499e-03  9.23771999e+00  5.46374305e+00 -1.71219699e+00 
 2.50340499e-03  9.24100863e+00  5.41993959e+00 -1.71080187e+00 
 2.50380499e-03  9.24411563e+00  5.37612418e+00 -1.71178084e+00 
 2.50420499e-03  9.24704132e+00  5.33229758e+00 -1.71036106e+00 
 2.50460499e-03  9.24978601e+00  5.28846046e+00 -1.71137091e+00 
 2.50500499e-03  9.25235002e+00  5.24461359e+00 -1.70992782e+00 
 2.50540499e-03  9.25473368e+00  5.20075767e+00 -1.71095202e+00 
 2.50580499e-03  9.25693731e+00  5.15689345e+00 -1.70948493e+00 
 2.50620499e-03  9.25896124e+00  5.11302163e+00 -1.71052611e+00 
 2.50660499e-03  9.26080580e+00  5.06914298e+00 -1.70903435e+00 
 2.50700499e-03  9.26247133e+00  5.02525840e+00 -1.70997515e+00 
 2.50740499e-03  9.26395815e+00  4.98136872e+00 -1.70843846e+00 
 2.50780499e-03  9.26526662e+00  4.93747433e+00 -1.70953067e+00 
 2.50820499e-03  9.26639705e+00  4.89357601e+00 -1.70796660e+00 
 2.50860499e-03  9.26734981e+00  4.84967442e+00 -1.70907825e+00 
 2.50900499e-03  9.26812522e+00  4.80577034e+00 -1.70748584e+00 
 2.50940499e-03  9.26872364e+00  4.76186444e+00 -1.70861730e+00 
 2.50980499e-03  9.26914542e+00  4.71795748e+00 -1.70699594e+00 
 2.51020499e-03  9.26939090e+00  4.67405011e+00 -1.70814882e+00 
 2.51060499e-03  9.26946043e+00  4.63014312e+00 -1.70649658e+00 
 2.51100499e-03  9.26935438e+00  4.58623716e+00 -1.70767127e+00 
 2.51140499e-03  9.26907309e+00  4.54233298e+00 -1.70598741e+00 
 2.51180499e-03  9.26861693e+00  4.49843126e+00 -1.70718478e+00 
 2.51220499e-03  9.26798625e+00  4.45453275e+00 -1.70546808e+00 
 2.51260499e-03  9.26718143e+00  4.41063810e+00 -1.70668903e+00 
 2.51300499e-03  9.26620281e+00  4.36674807e+00 -1.70493821e+00 
 2.51340499e-03  9.26505078e+00  4.32286332e+00 -1.70618371e+00 
 2.51380499e-03  9.26372570e+00  4.27898461e+00 -1.70439739e+00 
 2.51420499e-03  9.26222794e+00  4.23511257e+00 -1.70566846e+00 
 2.51460499e-03  9.26055788e+00  4.19124797e+00 -1.70384519e+00 
 2.51500499e-03  9.25871588e+00  4.14739145e+00 -1.70514291e+00 
 2.51540499e-03  9.25670234e+00  4.10354376e+00 -1.70328117e+00 
 2.51580499e-03  9.25451762e+00  4.05970555e+00 -1.70460669e+00 
 2.51620499e-03  9.25216210e+00  4.01587756e+00 -1.70270483e+00 
 2.51660499e-03  9.24963618e+00  3.97206044e+00 -1.70405937e+00 
 2.51700499e-03  9.24694023e+00  3.92825494e+00 -1.70211565e+00 
 2.51740499e-03  9.24407465e+00  3.88446167e+00 -1.70350052e+00 
 2.51780499e-03  9.24103982e+00  3.84068142e+00 -1.70151309e+00 
 2.51820499e-03  9.23783614e+00  3.79691478e+00 -1.70292968e+00 
 2.51860499e-03  9.23446399e+00  3.75316253e+00 -1.70089656e+00 
 2.51900499e-03  9.23092378e+00  3.70942527e+00 -1.70234635e+00 
 2.51940499e-03  9.22721590e+00  3.66570376e+00 -1.70026439e+00 
 2.51970250e-03  9.22434962e+00  3.63319602e+00 -1.70182657e+00 
 2.52000000e-03  9.22139098e+00  3.60069765e+00 -1.69978511e+00 
 2.52001000e-03  9.22128988e+00  3.59960545e+00 -1.70071312e+00 
 2.52003000e-03  9.22108746e+00  3.59742107e+00 -1.70072378e+00 
 2.52006500e-03  9.22073223e+00  3.59359850e+00 -1.70073687e+00 
 2.52010000e-03  9.22037573e+00  3.58977604e+00 -1.70075154e+00 
 2.52010700e-03  9.22030425e+00  3.58901157e+00 -1.70074433e+00 
 2.52012100e-03  9.22016118e+00  3.58748264e+00 -1.70073158e+00 
 2.52014900e-03  9.21987445e+00  3.58442483e+00 -1.70070564e+00 
 2.52020500e-03  9.21929853e+00  3.57830948e+00 -1.70065464e+00 
 2.52031700e-03  9.21813691e+00  3.56607984e+00 -1.70055332e+00 
 2.52054100e-03  9.21577454e+00  3.54162484e+00 -1.70035510e+00 
 2.52055616e-03  9.21561266e+00  3.53996995e+00 -1.70034097e+00 
 2.52058648e-03  9.21528841e+00  3.53666023e+00 -1.70031472e+00 
 2.52064712e-03  9.21463704e+00  3.53004110e+00 -1.70026154e+00 
 2.52076840e-03  9.21332287e+00  3.51680679e+00 -1.69577458e+00 
 2.52079468e-03  9.21303594e+00  3.51448945e+00  3.93369283e-01 
 2.52084723e-03  9.21246152e+00  3.51203303e+00  8.68308738e+00 
 2.52086037e-03  9.21231780e+00  3.51218740e+00  1.03874045e+01 
 2.52088664e-03  9.21203047e+00  3.51281932e+00  1.28470339e+01 
 2.52089321e-03  9.21195868e+00  3.51308872e+00  1.33132554e+01 
 2.52090635e-03  9.21181515e+00  3.51367899e+00  1.40966696e+01 
 2.52093262e-03  9.21152837e+00  3.51509680e+00  1.51189315e+01 
 2.52098517e-03  9.21095620e+00  3.51848970e+00  1.62167455e+01 
 2.52105497e-03  9.21019940e+00  3.52372942e+00  1.72170006e+01 
 2.52113847e-03  9.20929969e+00  3.53086740e+00  1.83007336e+01 
 2.52128293e-03  9.20775932e+00  3.54512432e+00  1.98541475e+01 
 2.52136957e-03  9.20684622e+00  3.55438404e+00  1.99354308e+01 
 2.52145352e-03  9.20596958e+00  3.56339839e+00  1.99544360e+01 
 2.52154185e-03  9.20505562e+00  3.57289862e+00  1.99652772e+01 
 2.52171853e-03  9.20325410e+00  3.59191851e+00  1.99737220e+01 
 2.52207189e-03  9.19975662e+00  3.62999543e+00  1.99810022e+01 
 2.52247189e-03  9.19596715e+00  3.67313306e+00  1.99835359e+01 
 2.52287189e-03  9.19235768e+00  3.71629395e+00  1.99852334e+01 
 2.52327189e-03  9.18892793e+00  3.75947325e+00  1.99857043e+01 
 2.52367189e-03  9.18567761e+00  3.80266825e+00  1.99864000e+01 
 2.52407189e-03  9.18260642e+00  3.84587728e+00  1.99863981e+01 
 2.52447189e-03  9.17971405e+00  3.88909898e+00  1.99867726e+01 
 2.52487189e-03  9.17700020e+00  3.93233229e+00  1.99865980e+01 
 2.52527189e-03  9.17446455e+00  3.97557622e+00  1.99868317e+01 
 2.52567189e-03  9.17210679e+00  4.01882989e+00  1.99865722e+01 
 2.52607189e-03  9.16992660e+00  4.06209244e+00  1.99867392e+01 
 2.52647189e-03  9.16792366e+00  4.10536309e+00  1.99864357e+01 
 2.52687189e-03  9.16609765e+00  4.14864105e+00  1.99865665e+01 
 2.52727189e-03  9.16444824e+00  4.19192557e+00  1.99862388e+01 
 2.52767189e-03  9.16297510e+00  4.23521590e+00  1.99863492e+01 
 2.52807189e-03  9.16167790e+00  4.27851131e+00  1.99860076e+01 
 2.52847189e-03  9.16055631e+00  4.32181107e+00  1.99861062e+01 
 2.52887189e-03  9.15960999e+00  4.36511446e+00  1.99857566e+01 
 2.52927189e-03  9.15883861e+00  4.40842077e+00  1.99858482e+01 
 2.52967189e-03  9.15824183e+00  4.45172930e+00  1.99854939e+01 
 2.53007189e-03  9.15781931e+00  4.49503932e+00  1.99855814e+01 
 2.53047189e-03  9.15757070e+00  4.53835016e+00  1.99852244e+01 
 2.53087189e-03  9.15749565e+00  4.58166109e+00  1.99853093e+01 
 2.53127189e-03  9.15759383e+00  4.62497143e+00  1.99849507e+01 
 2.53167189e-03  9.15786488e+00  4.66828048e+00  1.99850341e+01 
 2.53207189e-03  9.15830844e+00  4.71158755e+00  1.99846746e+01 
 2.53247189e-03  9.15892416e+00  4.75489195e+00  1.99847571e+01 
 2.53287189e-03  9.15971170e+00  4.79819299e+00  1.99843971e+01 
 2.53327189e-03  9.16067068e+00  4.84148998e+00  1.99844790e+01 
 2.53367189e-03  9.16180076e+00  4.88478223e+00  1.99841188e+01 
 2.53407189e-03  9.16310156e+00  4.92806906e+00  1.99842004e+01 
 2.53447189e-03  9.16457272e+00  4.97134980e+00  1.99838400e+01 
 2.53487189e-03  9.16621388e+00  5.01462375e+00  1.99839214e+01 
 2.53527189e-03  9.16802467e+00  5.05789023e+00  1.99835611e+01 
 2.53567189e-03  9.17000472e+00  5.10114858e+00  1.99836422e+01 
 2.53607189e-03  9.17215365e+00  5.14439811e+00  1.99832820e+01 
 2.53647189e-03  9.17447110e+00  5.18763815e+00  1.99833631e+01 
 2.53687189e-03  9.17695668e+00  5.23086803e+00  1.99830029e+01 
 2.53727189e-03  9.17961003e+00  5.27408707e+00  1.99830840e+01 
 2.53767189e-03  9.18243075e+00  5.31729460e+00  1.99827239e+01 
 2.53807189e-03  9.18541847e+00  5.36048996e+00  1.99828050e+01 
 2.53847189e-03  9.18857280e+00  5.40367248e+00  1.99824451e+01 
 2.53887189e-03  9.19189337e+00  5.44684149e+00  1.99825261e+01 
 2.53927189e-03  9.19537977e+00  5.48999633e+00  1.99821664e+01 
 2.53967189e-03  9.19903162e+00  5.53313633e+00  1.99822473e+01 
 2.53988594e-03  9.20105373e+00  5.55621612e+00  1.99819526e+01 
 2.54010000e-03  9.20312304e+00  5.57929137e+00  1.99820982e+01 
 2.54011000e-03  9.20322091e+00  5.58036926e+00  1.99820261e+01 
 2.54013000e-03  9.20341687e+00  5.58252500e+00  1.99820694e+01 
 2.54016500e-03  9.20376079e+00  5.58629746e+00  1.99819957e+01 
 2.54020000e-03  9.20410596e+00  5.59006973e+00  1.99816985e+01 
 2.54020679e-03  9.20417310e+00  5.59080156e+00  1.99815696e+01 
 2.54022037e-03  9.20430747e+00  5.59226521e+00  1.99813124e+01 
