 time            v(vout)         @l1[i]          v(ns1)         
 7.42683038e-04  1.31383063e+01  1.16576956e+00 -1.80298641e-01 
 7.43083038e-04  1.31376076e+01  1.11248963e+00 -1.83751916e-01 
 7.43483038e-04  1.31366962e+01  1.05921830e+00 -1.77609466e-01 
 7.43883038e-04  1.31355721e+01  1.00595571e+00 -1.81417249e-01 
 7.44283038e-04  1.31342354e+01  9.52704071e-01 -1.74594156e-01 
 7.44683038e-04  1.31326864e+01  8.99463329e-01 -1.78855109e-01 
 7.45083038e-04  1.31309250e+01  8.46236026e-01 -1.71184772e-01 
 7.45483038e-04  1.31289516e+01  7.93022270e-01 -1.75816583e-01 
 7.45883038e-04  1.31267661e+01  7.39824691e-01 -1.67255593e-01 
 7.46283038e-04  1.31243688e+01  6.86642818e-01 -1.72545664e-01 
 7.46683038e-04  1.31217599e+01  6.33480677e-01 -1.62396459e-01 
 7.47083038e-04  1.31189394e+01  5.80336867e-01 -1.68809230e-01 
 7.47483038e-04  1.31159075e+01  5.27216244e-01 -1.56655259e-01 
 7.47883038e-04  1.31126644e+01  4.74116951e-01 -1.64419244e-01 
 7.48283038e-04  1.31092104e+01  4.21045837e-01 -1.49263121e-01 
 7.48683038e-04  1.31055455e+01  3.67999494e-01 -1.59152573e-01 
 7.49083038e-04  1.31016701e+01  3.14988955e-01 -1.38901286e-01 
 7.49483038e-04  1.30975842e+01  2.62007583e-01 -1.52530156e-01 
 7.49883038e-04  1.30932882e+01  2.09077935e-01 -1.21421432e-01 
 7.50283038e-04  1.30887823e+01  1.56183715e-01 -1.43618053e-01 
 7.50683038e-04  1.30840671e+01  1.03475406e-01 -3.76871647e-02 
 7.51083038e-04  1.30791430e+01  5.08138859e-02 -1.29862832e-01 
 7.51483038e-04  1.30740605e+01  2.32710963e-02  1.25116715e+01 
 7.51836282e-04  1.30695057e+01  1.22109008e-02  7.36982666e+00 
 7.52090325e-04  1.30661967e+01 -3.70713540e-03  6.23410070e+00 
 7.52329013e-04  1.30630527e+01 -1.77087971e-02  8.16295672e+00 
 7.52626101e-04  1.30591083e+01 -2.54643318e-02  1.27381723e+01 
 7.52954746e-04  1.30547433e+01 -1.95523993e-02  1.69734369e+01 
 7.53354746e-04  1.30494821e+01 -5.84628506e-04  1.86146739e+01 
 7.53710465e-04  1.30448694e+01  1.65405584e-02  1.71081842e+01 
 7.54069000e-04  1.30402641e+01  2.30436119e-02  1.26045191e+01 
 7.54443181e-04  1.30354506e+01  1.17026390e-02  7.40944445e+00 
 7.54843181e-04  1.30302380e+01 -1.14205573e-02  7.09464607e+00 
 7.55145365e-04  1.30262485e+01 -2.34090102e-02  1.10272913e+01 
 7.55483257e-04  1.30217710e+01 -2.20271482e-02  1.58386599e+01 
 7.55860444e-04  1.30168062e+01 -6.67280954e-03  1.83414161e+01 
 7.56212764e-04  1.30122288e+01  1.11403738e-02  1.77995273e+01 
 7.56568608e-04  1.30076583e+01  2.20059784e-02  1.43273191e+01 
 7.56935950e-04  1.30029525e+01  1.70257805e-02  8.97181609e+00 
 7.57335950e-04  1.29977786e+01 -3.91472067e-03  6.55866451e+00 
 7.57661150e-04  1.29935135e+01 -2.00573246e-02  9.50481766e+00 
 7.57991054e-04  1.29891556e+01 -2.35555295e-02  1.43571098e+01 
 7.58327675e-04  1.29847217e+01 -1.34544090e-02  1.76182414e+01 
 7.58686504e-04  1.29800466e+01  4.20093428e-03  1.81870652e+01 
 7.59053334e-04  1.29753285e+01  1.89582922e-02  1.58141932e+01 
 7.59394294e-04  1.29709728e+01  2.07197913e-02  1.11653675e+01 
 7.59697147e-04  1.29670909e+01  9.53286372e-03  7.38500658e+00 
 7.60000000e-04  1.29631667e+01 -7.97153853e-03  6.98559002e+00 
 7.60010000e-04  1.29630362e+01 -8.56433508e-03  7.03507070e+00 
 7.60030000e-04  1.29627752e+01 -9.74214071e-03  7.11268441e+00 
 7.60065000e-04  1.29623177e+01 -1.17829195e-02  7.15081544e+00 
 7.60100000e-04  1.29618595e+01 -1.38308801e-02  7.07072979e+00 
 7.60107000e-04  1.29617678e+01 -1.42449844e-02  7.04599117e+00 
 7.60121000e-04  1.29615843e+01 -1.50762004e-02  7.00284688e+00 
 7.60149000e-04  1.29612169e+01 -1.67510795e-02  6.95653232e+00 
 7.60205000e-04  1.29604808e+01 -2.00984628e-02  7.01022523e+00 
 7.60317000e-04  1.29590033e+01 -2.64070103e-02  7.64399540e+00 
 7.60541000e-04  1.29560316e+01 -3.53962544e-02  1.02449286e+01 
 7.60554338e-04  1.29558540e+01 -3.57318625e-02  1.04397286e+01 
 7.60581015e-04  1.29554988e+01 -3.63518825e-02  1.08232019e+01 
 7.60634368e-04  1.29547879e+01 -3.72904409e-02  1.15687983e+01 
 7.60741074e-04  1.29533654e+01 -3.80853542e-02  1.28494463e+01 
 7.60767751e-04  1.29530097e+01 -3.80395053e-02  1.31248792e+01 
 7.60821104e-04  1.29522985e+01 -3.75914544e-02  1.44599957e+01 
 7.60905932e-04  1.29511688e+01 -3.54069123e-02  1.65939702e+01 
 7.60999247e-04  1.29499292e+01 -3.13332713e-02  1.80380781e+01 
 7.61116219e-04  1.29483819e+01 -2.44905368e-02  1.95600849e+01 
 7.61209032e-04  1.29471604e+01 -1.81495017e-02  1.99995398e+01 
 7.61241005e-04  1.29467410e+01 -1.58948198e-02  1.99980343e+01 
 7.61256938e-04  1.29465323e+01 -1.47711871e-02  1.99996203e+01 
 7.61272790e-04  1.29463248e+01 -1.36532316e-02  1.99985339e+01 
 7.61297292e-04  1.29460045e+01 -1.19251100e-02  1.99996458e+01 
 7.61321782e-04  1.29456847e+01 -1.01977369e-02  1.99989032e+01 
 7.61358714e-04  1.29452033e+01 -7.59258471e-03  1.99996814e+01 
 7.61417535e-04  1.29444386e+01 -3.44299771e-03  1.99992127e+01 
 7.61519073e-04  1.29431245e+01  3.72121001e-03  1.99997182e+01 
 7.61722149e-04  1.29405184e+01  1.80538721e-02  1.99994748e+01 
 7.62122149e-04  1.29354719e+01  4.63002109e-02  1.99996850e+01 
 7.62522149e-04  1.29305405e+01  7.45665742e-02  1.99995091e+01 
 7.62922149e-04  1.29257241e+01  1.02852204e-01  1.99995706e+01 
 7.63322149e-04  1.29210227e+01  1.31156670e-01  1.99994091e+01 
 7.63722149e-04  1.29164365e+01  1.59479431e-01  1.99994306e+01 
 7.64122149e-04  1.29119654e+01  1.87820035e-01  1.99992731e+01 
 7.64522149e-04  1.29076095e+01  2.16177984e-01  1.99992762e+01 
 7.64922149e-04  1.29033688e+01  2.44552819e-01  1.99991194e+01 
 7.65322149e-04  1.28992432e+01  2.72944058e-01  1.99991123e+01 
 7.65722149e-04  1.28952329e+01  3.01351240e-01  1.99989550e+01 
 7.66122149e-04  1.28913379e+01  3.29773893e-01  1.99989419e+01 
 7.66522149e-04  1.28875581e+01  3.58211553e-01  1.99987843e+01 
 7.66922149e-04  1.28838935e+01  3.86663752e-01  1.99987667e+01 
 7.67322149e-04  1.28803443e+01  4.15130027e-01  1.99986085e+01 
 7.67722149e-04  1.28769103e+01  4.43609913e-01  1.99985888e+01 
 7.68122149e-04  1.28735916e+01  4.72102946e-01  1.99984298e+01 
 7.68522149e-04  1.28703882e+01  5.00608663e-01  1.99984087e+01 
 7.68922149e-04  1.28673002e+01  5.29126602e-01  1.99982491e+01 
 7.69322149e-04  1.28643274e+01  5.57656299e-01  1.99982271e+01 
 7.69722149e-04  1.28614700e+01  5.86197293e-01  1.99980671e+01 
 7.70122149e-04  1.28587278e+01  6.14749120e-01  1.99980445e+01 
 7.70522149e-04  1.28561010e+01  6.43311320e-01  1.99978841e+01 
 7.70922149e-04  1.28535894e+01  6.71883429e-01  1.99978611e+01 
 7.71322149e-04  1.28511932e+01  7.00464988e-01  1.99977005e+01 
 7.71722149e-04  1.28489122e+01  7.29055532e-01  1.99976772e+01 
 7.72122149e-04  1.28467465e+01  7.57654603e-01  1.99975165e+01 
 7.72522149e-04  1.28446960e+01  7.86261737e-01  1.99974930e+01 
 7.72922149e-04  1.28427608e+01  8.14876474e-01  1.99973322e+01 
 7.73322149e-04  1.28409408e+01  8.43498352e-01  1.99973086e+01 
 7.73722149e-04  1.28392360e+01  8.72126911e-01  1.99971477e+01 
 7.74122149e-04  1.28376464e+01  9.00761689e-01  1.99971239e+01 
 7.74522149e-04  1.28361720e+01  9.29402226e-01  1.99969630e+01 
 7.74922149e-04  1.28348127e+01  9.58048060e-01  1.99969391e+01 
 7.75322149e-04  1.28335685e+01  9.86698732e-01  1.99967781e+01 
 7.75722149e-04  1.28324394e+01  1.01535378e+00  1.99967542e+01 
 7.76122149e-04  1.28314254e+01  1.04401275e+00  1.99965932e+01 
 7.76522149e-04  1.28305264e+01  1.07267517e+00  1.99965692e+01 
 7.76922149e-04  1.28297423e+01  1.10134059e+00  1.99964082e+01 
 7.77322149e-04  1.28290733e+01  1.13000854e+00  1.99963842e+01 
 7.77722149e-04  1.28285191e+01  1.15867857e+00  1.99962232e+01 
 7.78122149e-04  1.28280799e+01  1.18735022e+00  1.99961991e+01 
 7.78522149e-04  1.28277555e+01  1.21602302e+00  1.99960381e+01 
 7.78922149e-04  1.28275458e+01  1.24469652e+00  1.99960141e+01 
 7.79322149e-04  1.28274510e+01  1.27337026e+00  1.99958531e+01 
 7.79722149e-04  1.28274708e+01  1.30204378e+00  1.99958290e+01 
 7.80100000e-04  1.28275949e+01  1.32912897e+00  1.99956731e+01 
 7.80110000e-04  1.28275996e+01  1.32984578e+00  1.99957575e+01 
 7.80130000e-04  1.28276091e+01  1.33127942e+00  1.99958513e+01 
 7.80165000e-04  1.28276266e+01  1.33378833e+00  1.99959786e+01 
 7.80200000e-04  1.28276449e+01  1.33629726e+00  1.99960583e+01 
 7.80207000e-04  1.28276486e+01  1.33679905e+00  1.99960264e+01 
 7.80221000e-04  1.28276563e+01  1.33780261e+00  1.99959621e+01 
 7.80249000e-04  1.28276720e+01  1.33980972e+00  1.99958253e+01 
 7.80305000e-04  1.28277050e+01  1.34382379e+00  1.99955112e+01 
 7.80417000e-04  1.28277779e+01  1.35185121e+00  1.99946476e+01 
 7.80641000e-04  1.28279506e+01  1.36789975e+00  1.99901362e+01 
 7.80855028e-04  1.28281484e+01  1.38254444e+00  1.93508074e+01 
 7.81057047e-04  1.28283548e+01  1.38741435e+00  1.11269236e+01 
 7.81238980e-04  1.28285328e+01  1.37402479e+00 -1.89291028e-01 
 7.81412382e-04  1.28286713e+01  1.35145654e+00 -1.83486580e-01 
 7.81599023e-04  1.28287767e+01  1.32716557e+00 -1.88632790e-01 
 7.81797681e-04  1.28288390e+01  1.30131137e+00 -1.82565025e-01 
 7.82194998e-04  1.28288095e+01  1.24960584e+00 -1.87153091e-01 
 7.82594998e-04  1.28285723e+01  1.19755633e+00 -1.80216805e-01 
 7.82994998e-04  1.28281271e+01  1.14551219e+00 -1.85157739e-01 
 7.83394998e-04  1.28274740e+01  1.09347547e+00 -1.77598729e-01 
 7.83794998e-04  1.28266130e+01  1.04144613e+00 -1.82984590e-01 
 7.84194998e-04  1.28255443e+01  9.89426855e-01 -1.74495992e-01 
 7.84594998e-04  1.28242680e+01  9.37417028e-01 -1.80605496e-01 
 7.84994998e-04  1.28227843e+01  8.85419450e-01 -1.71131253e-01 
 7.85394998e-04  1.28210932e+01  8.33433459e-01 -1.77986368e-01 
 7.85794998e-04  1.28191950e+01  7.81462384e-01 -1.67263098e-01 
 7.86194998e-04  1.28170896e+01  7.29505120e-01 -1.75084218e-01 
 7.86594998e-04  1.28147774e+01  6.77565781e-01 -1.62718285e-01 
 7.86994998e-04  1.28122584e+01  6.25642752e-01 -1.71760471e-01 
 7.87394998e-04  1.28095328e+01  5.73741220e-01 -1.57214223e-01 
 7.87794998e-04  1.28066008e+01  5.21858542e-01 -1.67990917e-01 
 7.88194998e-04  1.28034625e+01  4.70002094e-01 -1.50169875e-01 
 7.88594998e-04  1.28001181e+01  4.18167450e-01 -1.63571504e-01 
 7.88994998e-04  1.27965679e+01  3.66365886e-01 -1.40524447e-01 
 7.89394998e-04  1.27928119e+01  3.14589584e-01 -1.58246934e-01 
 7.89794998e-04  1.27888505e+01  2.62859761e-01 -1.25002190e-01 
 7.90194998e-04  1.27846838e+01  2.11159612e-01 -1.51537920e-01 
 7.90594998e-04  1.27803122e+01  1.59564758e-01 -8.08934298e-02 
 7.90994998e-04  1.27757362e+01  1.08005984e-01 -1.42445107e-01 
 7.91394998e-04  1.27709969e+01  7.70053866e-02  1.01888796e+01 
 7.91726950e-04  1.27669712e+01  5.13541760e-02 -1.05678138e-01 
 7.92044111e-04  1.27630210e+01  1.06372941e-02 -4.01505437e-02 
 7.92330285e-04  1.27593513e+01 -2.30257884e-02  2.03615226e+00 
 7.92653066e-04  1.27551262e+01 -4.34835232e-02  1.08024092e+01 
 7.93036511e-04  1.27500858e+01 -3.49997888e-02  1.91278063e+01 
 7.93436511e-04  1.27449034e+01 -6.70174260e-03  2.05162060e+01 
 7.93807696e-04  1.27401970e+01  1.93519514e-02  1.90070262e+01 
 7.94154196e-04  1.27358734e+01  3.26726441e-02  1.41577569e+01 
 7.94554196e-04  1.27308884e+01  2.14943896e-02  5.71987771e+00 
 7.94954196e-04  1.27258184e+01 -1.08286871e-02  3.57529073e+00 
 7.95262892e-04  1.27218261e+01 -3.09268714e-02  8.85103012e+00 
 7.95588080e-04  1.27175870e+01 -3.23419999e-02  1.57180372e+01 
 7.95930442e-04  1.27131513e+01 -1.58054238e-02  1.93729765e+01 
 7.96269210e-04  1.27088309e+01  7.32233676e-03  1.97030609e+01 
 7.96614609e-04  1.27045012e+01  2.69590601e-02  1.70807315e+01 
 7.96997089e-04  1.26997515e+01  2.98317664e-02  9.82566742e+00 
 7.97366898e-04  1.26951257e+01  7.94932669e-03  3.73476006e+00 
 7.97766898e-04  1.26900184e+01 -2.30825491e-02  6.13444619e+00 
 7.98078891e-04  1.26859720e+01 -3.32614298e-02  1.27164749e+01 
 7.98412491e-04  1.26816447e+01 -2.42881705e-02  1.80307927e+01 
 7.98812491e-04  1.26765253e+01  4.11794503e-04  1.96773598e+01 
 7.99183411e-04  1.26718674e+01  2.29104078e-02  1.78022827e+01 
 7.99547771e-04  1.26673486e+01  3.05817755e-02  1.17478135e+01 
 7.99773885e-04  1.26645452e+01  2.30019840e-02  6.87970370e+00 
 8.00000000e-04  1.26617152e+01  6.48011011e-03  3.83284817e+00 
 8.00010000e-04  1.26615891e+01  5.58999162e-03  3.76040429e+00 
 8.00030000e-04  1.26613369e+01  3.79355270e-03  3.59813252e+00 
 8.00065000e-04  1.26608945e+01  5.58598123e-04  3.23864406e+00 
 8.00100000e-04  1.26604510e+01 -2.81705411e-03  2.79326004e+00 
 8.00107000e-04  1.26603621e+01 -3.51418024e-03  2.70141742e+00 
 8.00121000e-04  1.26601843e+01 -4.92053461e-03  2.52835209e+00 
 8.00149000e-04  1.26598280e+01 -7.79656254e-03  2.24860356e+00 
 8.00205000e-04  1.26591130e+01 -1.37088654e-02  1.95496996e+00 
 8.00317000e-04  1.26576734e+01 -2.54443413e-02  2.40560953e+00 
 8.00541000e-04  1.26547607e+01 -4.39468872e-02  6.38669424e+00 
 8.00553504e-04  1.26545968e+01 -4.46912483e-02  6.70148278e+00 
 8.00578511e-04  1.26542690e+01 -4.61012866e-02  7.33043759e+00 
 8.00628526e-04  1.26536125e+01 -4.84470074e-02  8.59735628e+00 
 8.00728556e-04  1.26522969e+01 -5.13164478e-02  1.09713823e+01 
 8.00753563e-04  1.26519676e+01 -5.15995621e-02  1.15198477e+01 
 8.00803578e-04  1.26513090e+01 -5.18397445e-02  1.28229858e+01 
 8.00816082e-04  1.26511444e+01 -5.17364332e-02  1.34773879e+01 
 8.00841089e-04  1.26508151e+01 -5.13672850e-02  1.47768772e+01 
 8.00891104e-04  1.26501570e+01 -4.99273525e-02  1.62821092e+01 
 8.00951521e-04  1.26493634e+01 -4.74402713e-02  1.72505198e+01 
 8.01036235e-04  1.26482535e+01 -4.30378970e-02  1.84405977e+01 
 8.01125422e-04  1.26470897e+01 -3.73531843e-02  1.96026487e+01 
 8.01216193e-04  1.26459108e+01 -3.08586088e-02  1.99999999e+01 
 8.01305443e-04  1.26447576e+01 -2.42950658e-02  1.99989341e+01 
 8.01375625e-04  1.26438549e+01 -1.91331310e-02  1.99998940e+01 
 8.01444597e-04  1.26429714e+01 -1.40593823e-02  1.99993298e+01 
 8.01582542e-04  1.26412151e+01 -3.91009117e-03  1.99998547e+01 
 8.01858432e-04  1.26377452e+01  1.63959755e-02  1.99995294e+01 
 8.02258432e-04  1.26328156e+01  4.58534139e-02  1.99997507e+01 
 8.02658432e-04  1.26280058e+01  7.53302623e-02  1.99994950e+01 
 8.03058432e-04  1.26233159e+01  1.04825834e-01  1.99996126e+01 
 8.03458432e-04  1.26187458e+01  1.34339686e-01  1.99993748e+01 
 8.03858432e-04  1.26142956e+01  1.63871270e-01  1.99994589e+01 
 8.04258432e-04  1.26099653e+01  1.93420118e-01  1.99992260e+01 
 8.04658432e-04  1.26057550e+01  2.22985716e-01  1.99992937e+01 
 8.05058432e-04  1.26016646e+01  2.52567588e-01  1.99990619e+01 
 8.05458432e-04  1.25976942e+01  2.82165235e-01  1.99991203e+01 
 8.05858432e-04  1.25938438e+01  3.11778176e-01  1.99988884e+01 
 8.06258432e-04  1.25901134e+01  3.41405921e-01  1.99989411e+01 
 8.06658432e-04  1.25865030e+01  3.71047989e-01  1.99987091e+01 
 8.07058432e-04  1.25830126e+01  4.00703891e-01  1.99987575e+01 
 8.07458432e-04  1.25796422e+01  4.30373147e-01  1.99985250e+01 
 8.07858432e-04  1.25763918e+01  4.60055272e-01  1.99985715e+01 
 8.08258432e-04  1.25732615e+01  4.89749784e-01  1.99983383e+01 
 8.08658432e-04  1.25702512e+01  5.19456202e-01  1.99983834e+01 
 8.09058432e-04  1.25673610e+01  5.49174044e-01  1.99981497e+01 
 8.09458432e-04  1.25645907e+01  5.78902827e-01  1.99981939e+01 
 8.09858432e-04  1.25619405e+01  6.08642072e-01  1.99979598e+01 
 8.10258432e-04  1.25594103e+01  6.38391297e-01  1.99980034e+01 
 8.10658432e-04  1.25570001e+01  6.68150021e-01  1.99977690e+01 
 8.11058432e-04  1.25547099e+01  6.97917763e-01  1.99978122e+01 
 8.11458432e-04  1.25525397e+01  7.27694044e-01  1.99975777e+01 
 8.11858432e-04  1.25504894e+01  7.57478382e-01  1.99976206e+01 
 8.12258432e-04  1.25485591e+01  7.87270298e-01  1.99973860e+01 
 8.12658432e-04  1.25467487e+01  8.17069312e-01  1.99974286e+01 
 8.13058432e-04  1.25450583e+01  8.46874943e-01  1.99971940e+01 
 8.13458432e-04  1.25434877e+01  8.76686712e-01  1.99972364e+01 
 8.13858432e-04  1.25420369e+01  9.06504139e-01  1.99970018e+01 
 8.14258432e-04  1.25407061e+01  9.36326745e-01  1.99970441e+01 
 8.14658432e-04  1.25394950e+01  9.66154050e-01  1.99968094e+01 
 8.15058432e-04  1.25384037e+01  9.95985575e-01  1.99968516e+01 
 8.15458432e-04  1.25374321e+01  1.02582084e+00  1.99966169e+01 
 8.15858432e-04  1.25365803e+01  1.05565937e+00  1.99966590e+01 
 8.16258432e-04  1.25358481e+01  1.08550068e+00  1.99964244e+01 
 8.16658432e-04  1.25352356e+01  1.11534429e+00  1.99964664e+01 
 8.17058432e-04  1.25347427e+01  1.14518973e+00  1.99962318e+01 
 8.17458432e-04  1.25343693e+01  1.17503652e+00  1.99962738e+01 
 8.17858432e-04  1.25341154e+01  1.20488418e+00  1.99960392e+01 
 8.18258432e-04  1.25339810e+01  1.23473222e+00  1.99960811e+01 
 8.18658432e-04  1.25339661e+01  1.26458018e+00  1.99958466e+01 
 8.19058432e-04  1.25340705e+01  1.29442758e+00  1.99958884e+01 
 8.19458432e-04  1.25342942e+01  1.32427394e+00  1.99956539e+01 
 8.19779216e-04  1.25345598e+01  1.34820846e+00  1.99957148e+01 
 8.20100000e-04  1.25349021e+01  1.37214177e+00  1.99954995e+01 
 8.20110000e-04  1.25349141e+01  1.37288784e+00  1.99956184e+01 
 8.20130000e-04  1.25349381e+01  1.37437998e+00  1.99957118e+01 
 8.20165000e-04  1.25349808e+01  1.37699127e+00  1.99958365e+01 
 8.20200000e-04  1.25350245e+01  1.37960257e+00  1.99959123e+01 
 8.20204229e-04  1.25350299e+01  1.37991813e+00  1.99958918e+01 
 8.20212688e-04  1.25350406e+01  1.38054924e+00  1.99958524e+01 
 8.20229606e-04  1.25350622e+01  1.38181145e+00  1.99957705e+01 
 8.20263442e-04  1.25351060e+01  1.38433581e+00  1.99955932e+01 
 8.20331114e-04  1.25351963e+01  1.38938429e+00  1.99951716e+01 
 8.20466458e-04  1.25353870e+01  1.39947991e+00  1.99938945e+01 
 8.20675177e-04  1.25357078e+01  1.41504075e+00  1.99879960e+01 
 8.20901714e-04  1.25360904e+01  1.42992404e+00  1.82236472e+01 
 8.21106524e-04  1.25364544e+01  1.43281733e+00  9.67422402e+00 
 8.21288448e-04  1.25367675e+01  1.41863781e+00 -1.89474531e-01 
 8.21464002e-04  1.25370374e+01  1.39629995e+00 -1.85046298e-01 
 8.21670626e-04  1.25373049e+01  1.37000901e+00 -1.88771718e-01 
 8.21880598e-04  1.25375209e+01  1.34329247e+00 -1.84062843e-01 
 8.22280598e-04  1.25377773e+01  1.29239898e+00 -1.87383436e-01 
 8.22680598e-04  1.25378300e+01  1.24150920e+00 -1.81902637e-01 
 8.23080598e-04  1.25376791e+01  1.19062333e+00 -1.85522311e-01 
 8.23480598e-04  1.25373249e+01  1.13974327e+00 -1.79503554e-01 
 8.23880598e-04  1.25367673e+01  1.08886917e+00 -1.83451708e-01 
 8.24280598e-04  1.25360065e+01  1.03800303e+00 -1.76845243e-01 
 8.24680598e-04  1.25350425e+01  9.87144838e-01 -1.81202606e-01 
 8.25080598e-04  1.25338756e+01  9.36296827e-01 -1.73884243e-01 
 8.25480598e-04  1.25325059e+01  8.85459177e-01 -1.78559596e-01 
 8.25880598e-04  1.25309334e+01  8.34634107e-01 -1.70536090e-01 
 8.26280598e-04  1.25291583e+01  7.83821303e-01 -1.75774374e-01 
 8.26680598e-04  1.25271807e+01  7.33024067e-01 -1.66504718e-01 
 8.27080598e-04  1.25250008e+01  6.82241380e-01 -1.72657137e-01 
 8.27480598e-04  1.25226187e+01  6.31476980e-01 -1.61923360e-01 
 8.27880598e-04  1.25200346e+01  5.80729577e-01 -1.69124598e-01 
 8.28280598e-04  1.25172486e+01  5.30004057e-01 -1.56352306e-01 
 8.28680598e-04  1.25142609e+01  4.79298354e-01 -1.64989869e-01 
 8.29080598e-04  1.25110717e+01  4.28619198e-01 -1.49255371e-01 
 8.29480598e-04  1.25076811e+01  3.77962979e-01 -1.60101671e-01 
 8.29880598e-04  1.25040893e+01  3.27340315e-01 -1.39459684e-01 
 8.30280598e-04  1.25002966e+01  2.76744474e-01 -1.54075015e-01 
 8.30680598e-04  1.24963032e+01  2.26196034e-01 -1.23544878e-01 
 8.31080598e-04  1.24921093e+01  1.75679705e-01 -1.46207193e-01 
 8.31480598e-04  1.24877152e+01  1.25277346e-01 -7.51482294e-02 
 8.31880598e-04  1.24831214e+01  7.49157121e-02 -1.34831919e-01 
 8.32280598e-04  1.24783702e+01  4.56080170e-02  1.04424760e+01 
 8.32680598e-04  1.24735040e+01  1.65171614e-02 -3.60295628e-02 
 8.33044698e-04  1.24689470e+01 -2.54833187e-02  1.90763441e+00 
 8.33336287e-04  1.24652103e+01 -4.40597220e-02  1.02850107e+01 
 8.33651856e-04  1.24611468e+01 -3.86537878e-02  1.80674976e+01 
 8.34051856e-04  1.24560634e+01 -1.13462399e-02  2.05034865e+01 
 8.34415932e-04  1.24515387e+01  1.65735216e-02  1.97414482e+01 
 8.34763402e-04  1.24473018e+01  3.45919030e-02  1.55285750e+01 
 8.35163402e-04  1.24424495e+01  2.81980249e-02  6.16423724e+00 
 8.35543588e-04  1.24377660e+01 -3.96801860e-03  1.79479612e+00 
 8.35867248e-04  1.24336850e+01 -3.06599612e-02  6.58283513e+00 
 8.36196575e-04  1.24294799e+01 -3.67912789e-02  1.45567809e+01 
 8.36516465e-04  1.24254094e+01 -2.26410901e-02  1.91450106e+01 
 8.36854625e-04  1.24211730e+01  1.72293044e-03  2.01113618e+01 
 8.37196584e-04  1.24169720e+01  2.50791470e-02  1.83870198e+01 
 8.37564284e-04  1.24125173e+01  3.48634735e-02  1.17643729e+01 
 8.37960205e-04  1.24077038e+01  1.56499992e-02  3.35014040e+00 
 8.38360205e-04  1.24027338e+01 -1.96384515e-02  3.81607183e+00 
 8.38652604e-04  1.23990275e+01 -3.52782485e-02  1.02881250e+01 
 8.38984659e-04  1.23948010e+01 -3.09807667e-02  1.70941178e+01 
 8.39384659e-04  1.23897691e+01 -6.54118006e-03  1.99102456e+01 
 8.39692330e-04  1.23859718e+01  1.57262390e-02  1.93403547e+01 
 8.40000000e-04  1.23822345e+01  3.16435105e-02  1.57748194e+01 
 8.40010000e-04  1.23821138e+01  3.19625096e-02  1.55721042e+01 
 8.40030000e-04  1.23818726e+01  3.25563985e-02  1.51307716e+01 
 8.40065000e-04  1.23814508e+01  3.33545841e-02  1.41936123e+01 
 8.40100000e-04  1.23810292e+01  3.37867707e-02  1.30385057e+01 
 8.40107000e-04  1.23809449e+01  3.38150151e-02  1.27844368e+01 
 8.40121000e-04  1.23807763e+01  3.38354848e-02  1.22697074e+01 
 8.40149000e-04  1.23804391e+01  3.36576499e-02  1.12212590e+01 
 8.40205000e-04  1.23797643e+01  3.24105052e-02  9.08485614e+00 
 8.40317000e-04  1.23784108e+01  2.64089272e-02  4.95621556e+00 
 8.40541000e-04  1.23756726e+01  4.18461910e-03 -4.52643604e-02 
 8.40558981e-04  1.23754505e+01  1.94804606e-03 -6.32423276e-02 
 8.40594942e-04  1.23750053e+01 -2.52399176e-03 -5.75239991e-02 
 8.40666865e-04  1.23741103e+01 -1.14258582e-02  5.27906780e-02 
 8.40684846e-04  1.23738853e+01 -1.36290780e-02  1.20686638e-01 
 8.40720808e-04  1.23734347e+01 -1.79521301e-02  5.83994416e-01 
 8.40792731e-04  1.23725300e+01 -2.30649449e-02  9.94452001e+00 
 8.40800935e-04  1.23724266e+01 -2.31663538e-02  1.11363713e+01 
 8.40817344e-04  1.23722198e+01 -2.32234954e-02  1.29117855e+01 
 8.40850160e-04  1.23718063e+01 -2.27227773e-02  1.48838239e+01 
 8.40903393e-04  1.23711361e+01 -2.09980081e-02  1.63392244e+01 
 8.40960884e-04  1.23704135e+01 -1.84517993e-02  1.72601712e+01 
 8.41036035e-04  1.23694716e+01 -1.43851865e-02  1.83022444e+01 
 8.41142560e-04  1.23681424e+01 -7.31843572e-03  1.97030812e+01 
 8.41228678e-04  1.23670738e+01 -8.73782143e-04  1.99992276e+01 
 8.41312956e-04  1.23660336e+01  5.55850191e-03  1.99982222e+01 
 8.41401672e-04  1.23649445e+01  1.23305707e-02  1.99996361e+01 
 8.41486385e-04  1.23639102e+01  1.87982873e-02  1.99989916e+01 
 8.41655810e-04  1.23618585e+01  3.17363767e-02  1.99996857e+01 
 8.41994661e-04  1.23578217e+01  5.76234384e-02  1.99993265e+01 
 8.42394661e-04  1.23531712e+01  8.81993428e-02  1.99996186e+01 
 8.42794661e-04  1.23486448e+01  1.18793573e-01  1.99993127e+01 
 8.43194661e-04  1.23442426e+01  1.49405393e-01  1.99994845e+01 
 8.43594661e-04  1.23399646e+01  1.80034339e-01  1.99991959e+01 
 8.43994661e-04  1.23358109e+01  2.10679835e-01  1.99993273e+01 
 8.44394661e-04  1.23317814e+01  2.41341394e-01  1.99990447e+01 
