 time            v(vout)         @l1[i]          v(ns1)         
 3.42041700e-03  9.95282224e+00  5.93038537e+00  1.99743554e+01 
 3.42064100e-03  9.95498305e+00  5.95280815e+00  1.99537908e+01 
 3.42085790e-03  9.95711950e+00  5.97320595e+00  1.87665079e+01 
 3.42106264e-03  9.95916432e+00  5.98248122e+00  1.02106305e+01 
 3.42124659e-03  9.96099996e+00  5.97334322e+00 -2.25439619e-01 
 3.42142170e-03  9.96272217e+00  5.95550505e+00 -2.24347549e-01 
 3.42164015e-03  9.96482467e+00  5.93324878e+00 -2.25272493e-01 
 3.42184179e-03  9.96672029e+00  5.91270053e+00 -2.24033483e-01 
 3.42224179e-03  9.97035247e+00  5.87192827e+00 -2.25025271e-01 
 3.42264179e-03  9.97381445e+00  5.83114253e+00 -2.23679419e-01 
 3.42304179e-03  9.97710650e+00  5.79034375e+00 -2.24786612e-01 
 3.42344179e-03  9.98022892e+00  5.74953264e+00 -2.23435159e-01 
 3.42384179e-03  9.98318199e+00  5.70871011e+00 -2.24420068e-01 
 3.42424179e-03  9.98596602e+00  5.66787687e+00 -2.23047505e-01 
 3.42464179e-03  9.98858129e+00  5.62703356e+00 -2.24060678e-01 
 3.42504179e-03  9.99102811e+00  5.58618089e+00 -2.22668370e-01 
 3.42544179e-03  9.99330678e+00  5.54531949e+00 -2.23694033e-01 
 3.42584179e-03  9.99541759e+00  5.50445009e+00 -2.22281494e-01 
 3.42624179e-03  9.99736086e+00  5.46357333e+00 -2.23322007e-01 
 3.42664179e-03  9.99913689e+00  5.42268991e+00 -2.21888752e-01 
 3.42704179e-03  1.00007460e+01  5.38180070e+00 -2.22832059e-01 
 3.42744179e-03  1.00021885e+01  5.34090645e+00 -2.21359763e-01 
 3.42784179e-03  1.00034646e+01  5.30000753e+00 -2.22445600e-01 
 3.42824179e-03  1.00045748e+01  5.25910466e+00 -2.20950569e-01 
 3.42864179e-03  1.00055193e+01  5.21819847e+00 -2.22053130e-01 
 3.42904179e-03  1.00062985e+01  5.17728966e+00 -2.20534674e-01 
 3.42944179e-03  1.00069126e+01  5.13637886e+00 -2.21654185e-01 
 3.42984179e-03  1.00073620e+01  5.09546677e+00 -2.20111943e-01 
 3.43024179e-03  1.00076471e+01  5.05455403e+00 -2.21249723e-01 
 3.43064179e-03  1.00077680e+01  5.01364134e+00 -2.19682177e-01 
 3.43104179e-03  1.00077253e+01  4.97272931e+00 -2.20838451e-01 
 3.43144179e-03  1.00075191e+01  4.93181866e+00 -2.19245166e-01 
 3.43184179e-03  1.00071499e+01  4.89090999e+00 -2.20420561e-01 
 3.43224179e-03  1.00066180e+01  4.85000401e+00 -2.18800690e-01 
 3.43264179e-03  1.00059237e+01  4.80910133e+00 -2.19995865e-01 
 3.43304179e-03  1.00050673e+01  4.76820266e+00 -2.18348519e-01 
 3.43344179e-03  1.00040492e+01  4.72730860e+00 -2.19564164e-01 
 3.43384179e-03  1.00028697e+01  4.68641986e+00 -2.17888411e-01 
 3.43424179e-03  1.00015292e+01  4.64553703e+00 -2.19125251e-01 
 3.43464179e-03  1.00000281e+01  4.60466083e+00 -2.17420110e-01 
 3.43504179e-03  9.99836659e+00  4.56379184e+00 -2.18678906e-01 
 3.43544179e-03  9.99654512e+00  4.52293077e+00 -2.16943347e-01 
 3.43584179e-03  9.99456403e+00  4.48207822e+00 -2.18224901e-01 
 3.43624179e-03  9.99242367e+00  4.44123488e+00 -2.16457839e-01 
 3.43664179e-03  9.99012439e+00  4.40040134e+00 -2.17762996e-01 
 3.43704179e-03  9.98766656e+00  4.35957831e+00 -2.15963288e-01 
 3.43744179e-03  9.98505054e+00  4.31876636e+00 -2.17292936e-01 
 3.43784179e-03  9.98227667e+00  4.27796620e+00 -2.15459378e-01 
 3.43824179e-03  9.97934534e+00  4.23717841e+00 -2.16814454e-01 
 3.43864179e-03  9.97625690e+00  4.19640368e+00 -2.14945775e-01 
 3.43904179e-03  9.97301173e+00  4.15564260e+00 -2.16327271e-01 
 3.43944179e-03  9.96961018e+00  4.11489586e+00 -2.14422127e-01 
 3.43972089e-03  9.96714428e+00  4.08647307e+00 -2.15906169e-01 
 3.44000000e-03  9.96460255e+00  4.05805779e+00 -2.14050693e-01 
 3.44001000e-03  9.96451002e+00  4.05703985e+00 -2.14908161e-01 
 3.44003000e-03  9.96432479e+00  4.05500398e+00 -2.14918669e-01 
 3.44006500e-03  9.96399969e+00  4.05144130e+00 -2.14932307e-01 
 3.44010000e-03  9.96367340e+00  4.04787873e+00 -2.14947263e-01 
 3.44010700e-03  9.96360797e+00  4.04716623e+00 -2.14941227e-01 
 3.44012100e-03  9.96347703e+00  4.04574125e+00 -2.14930609e-01 
 3.44014900e-03  9.96321457e+00  4.04289133e+00 -2.14908937e-01 
 3.44020500e-03  9.96268736e+00  4.03719174e+00 -2.14866435e-01 
 3.44031700e-03  9.96162383e+00  4.02579353e+00 -2.14782059e-01 
 3.44054100e-03  9.95946027e+00  4.00300098e+00 -2.14617505e-01 
 3.44055616e-03  9.95931201e+00  4.00145891e+00 -2.14605646e-01 
 3.44058647e-03  9.95901503e+00  3.99837483e+00 -2.14583934e-01 
 3.44064710e-03  9.95841840e+00  3.99220694e+00 -2.14539827e-01 
 3.44076836e-03  9.95721449e+00  3.97987433e+00 -2.11161394e-01 
 3.44079867e-03  9.95691105e+00  3.97748790e+00  2.08458643e+00 
 3.44085930e-03  9.95630360e+00  3.97527765e+00  1.05374691e+01 
 3.44087446e-03  9.95615166e+00  3.97560248e+00  1.20992723e+01 
 3.44090477e-03  9.95584793e+00  3.97655713e+00  1.41111000e+01 
 3.44096540e-03  9.95524184e+00  3.97959850e+00  1.58328324e+01 
 3.44103263e-03  9.95457239e+00  3.98391617e+00  1.69207686e+01 
 3.44110454e-03  9.95386012e+00  3.98927050e+00  1.78794184e+01 
 3.44123688e-03  9.95256123e+00  4.00088807e+00  1.95849957e+01 
 3.44133111e-03  9.95164660e+00  4.01011825e+00  1.99083506e+01 
 3.44141621e-03  9.95082864e+00  4.01860550e+00  1.99422210e+01 
 3.44149917e-03  9.95003842e+00  4.02690135e+00  1.99568061e+01 
 3.44157849e-03  9.94928966e+00  4.03484168e+00  1.99634822e+01 
 3.44173713e-03  9.94781195e+00  4.05073597e+00  1.99717759e+01 
 3.44205441e-03  9.94493567e+00  4.08255467e+00  1.99781050e+01 
 3.44245441e-03  9.94145979e+00  4.12270159e+00  1.99817503e+01 
 3.44285441e-03  9.93815132e+00  4.16287219e+00  1.99831593e+01 
 3.44325441e-03  9.93501003e+00  4.20306065e+00  1.99842338e+01 
 3.44365441e-03  9.93203563e+00  4.24326419e+00  1.99845824e+01 
 3.44405441e-03  9.92922786e+00  4.28348094e+00  1.99850546e+01 
 3.44445441e-03  9.92658643e+00  4.32370958e+00  1.99850807e+01 
 3.44485441e-03  9.92411105e+00  4.36394899e+00  1.99853201e+01 
 3.44525441e-03  9.92180143e+00  4.40419821e+00  1.99852055e+01 
 3.44565441e-03  9.91965728e+00  4.44445639e+00  1.99853415e+01 
 3.44605441e-03  9.91767830e+00  4.48472272e+00  1.99851574e+01 
 3.44645441e-03  9.91586420e+00  4.52499642e+00  1.99852394e+01 
 3.44685441e-03  9.91421466e+00  4.56527678e+00  1.99850180e+01 
 3.44725441e-03  9.91272940e+00  4.60556307e+00  1.99850702e+01 
 3.44765441e-03  9.91140810e+00  4.64585459e+00  1.99848279e+01 
 3.44805441e-03  9.91025045e+00  4.68615066e+00  1.99848631e+01 
 3.44845441e-03  9.90925615e+00  4.72645059e+00  1.99846088e+01 
 3.44885441e-03  9.90842487e+00  4.76675371e+00  1.99846341e+01 
 3.44925441e-03  9.90775632e+00  4.80705936e+00  1.99843728e+01 
 3.44965441e-03  9.90725016e+00  4.84736688e+00  1.99843923e+01 
 3.45005441e-03  9.90690609e+00  4.88767560e+00  1.99841269e+01 
 3.45045441e-03  9.90672378e+00  4.92798488e+00  1.99841429e+01 
 3.45085441e-03  9.90670291e+00  4.96829407e+00  1.99838751e+01 
 3.45125441e-03  9.90684316e+00  5.00860250e+00  1.99838890e+01 
 3.45165441e-03  9.90714420e+00  5.04890955e+00  1.99836198e+01 
 3.45205441e-03  9.90760570e+00  5.08921455e+00  1.99836326e+01 
 3.45245441e-03  9.90822733e+00  5.12951687e+00  1.99833626e+01 
 3.45285441e-03  9.90900876e+00  5.16981588e+00  1.99833745e+01 
 3.45325441e-03  9.90994965e+00  5.21011092e+00  1.99831041e+01 
 3.45365441e-03  9.91104968e+00  5.25040136e+00  1.99831156e+01 
 3.45405441e-03  9.91230849e+00  5.29068656e+00  1.99828450e+01 
 3.45445441e-03  9.91372576e+00  5.33096590e+00  1.99828562e+01 
 3.45485441e-03  9.91530115e+00  5.37123873e+00  1.99825855e+01 
 3.45525441e-03  9.91703430e+00  5.41150442e+00  1.99825966e+01 
 3.45565441e-03  9.91892487e+00  5.45176235e+00  1.99823258e+01 
 3.45605441e-03  9.92097252e+00  5.49201188e+00  1.99823368e+01 
 3.45645441e-03  9.92317690e+00  5.53225238e+00  1.99820661e+01 
 3.45685441e-03  9.92553766e+00  5.57248324e+00  1.99820771e+01 
 3.45725441e-03  9.92805444e+00  5.61270382e+00  1.99818064e+01 
 3.45765441e-03  9.93072689e+00  5.65291351e+00  1.99818174e+01 
 3.45805441e-03  9.93355466e+00  5.69311167e+00  1.99815468e+01 
 3.45845441e-03  9.93653739e+00  5.73329770e+00  1.99815578e+01 
 3.45885441e-03  9.93967472e+00  5.77347096e+00  1.99812873e+01 
 3.45925441e-03  9.94296628e+00  5.81363085e+00  1.99812983e+01 
 3.45965441e-03  9.94641172e+00  5.85377675e+00  1.99810280e+01 
 3.45987721e-03  9.94839736e+00  5.87613105e+00  1.99810964e+01 
 3.46010000e-03  9.95043057e+00  5.89848072e+00  1.99808837e+01 
 3.46011000e-03  9.95052299e+00  5.89948376e+00  1.99809907e+01 
 3.46013000e-03  9.95070803e+00  5.90148984e+00  1.99810327e+01 
 3.46016500e-03  9.95103276e+00  5.90500038e+00  1.99809435e+01 
 3.46020000e-03  9.95135867e+00  5.90851074e+00  1.99806198e+01 
 3.46020700e-03  9.95142401e+00  5.90921277e+00  1.99804793e+01 
 3.46022100e-03  9.95155480e+00  5.91061681e+00  1.99801992e+01 
 3.46024900e-03  9.95181693e+00  5.91342471e+00  1.99795998e+01 
 3.46030500e-03  9.95234343e+00  5.91903974e+00  1.99782142e+01 
 3.46041700e-03  9.95340544e+00  5.93026596e+00  1.99743559e+01 
 3.46064100e-03  9.95556532e+00  5.95268743e+00  1.99537918e+01 
 3.46085790e-03  9.95770088e+00  5.97308398e+00  1.87665188e+01 
 3.46106264e-03  9.95974485e+00  5.98235809e+00  1.02106473e+01 
 3.46124659e-03  9.96157974e+00  5.97321904e+00 -2.25439094e-01 
 3.46142170e-03  9.96330122e+00  5.95537985e+00 -2.24346993e-01 
 3.46164015e-03  9.96540281e+00  5.93312230e+00 -2.25271954e-01 
 3.46184179e-03  9.96729759e+00  5.91257292e+00 -2.24032911e-01 
 3.46224179e-03  9.97092811e+00  5.87179835e+00 -2.25024712e-01 
 3.46264179e-03  9.97438841e+00  5.83101031e+00 -2.23678818e-01 
 3.46304179e-03  9.97767878e+00  5.79020925e+00 -2.24786031e-01 
 3.46344179e-03  9.98079951e+00  5.74939585e+00 -2.23434535e-01 
 3.46384179e-03  9.98375089e+00  5.70857104e+00 -2.24419458e-01 
 3.46424179e-03  9.98653322e+00  5.66773554e+00 -2.23046850e-01 
 3.46464179e-03  9.98914679e+00  5.62688997e+00 -2.24060039e-01 
 3.46504179e-03  9.99159190e+00  5.58603503e+00 -2.22667684e-01 
 3.46544179e-03  9.99386886e+00  5.54517139e+00 -2.23693365e-01 
 3.46584179e-03  9.99597795e+00  5.50429975e+00 -2.22280776e-01 
 3.46624179e-03  9.99791950e+00  5.46342075e+00 -2.23321309e-01 
 3.46664179e-03  9.99969379e+00  5.42253510e+00 -2.21888002e-01 
 3.46704179e-03  1.00013012e+01  5.38164368e+00 -2.22831323e-01 
 3.46744179e-03  1.00027419e+01  5.34074721e+00 -2.21358972e-01 
 3.46784179e-03  1.00040163e+01  5.29984608e+00 -2.22444832e-01 
 3.46824179e-03  1.00051248e+01  5.25894101e+00 -2.20949743e-01 
 3.46864179e-03  1.00060675e+01  5.21803262e+00 -2.22052329e-01 
 3.46904179e-03  1.00068449e+01  5.17712163e+00 -2.20533813e-01 
 3.46944179e-03  1.00074573e+01  5.13620865e+00 -2.21653350e-01 
 3.46984179e-03  1.00079049e+01  5.09529440e+00 -2.20111044e-01 
 3.47024179e-03  1.00081882e+01  5.05437949e+00 -2.21248854e-01 
 3.47064179e-03  1.00083074e+01  5.01346464e+00 -2.19681240e-01 
 3.47104179e-03  1.00082628e+01  4.97255046e+00 -2.20837546e-01 
 3.47144179e-03  1.00080549e+01  4.93163766e+00 -2.19244190e-01 
 3.47184179e-03  1.00076839e+01  4.89072686e+00 -2.20419619e-01 
 3.47224179e-03  1.00071501e+01  4.84981875e+00 -2.18799674e-01 
 3.47264179e-03  1.00064540e+01  4.80891395e+00 -2.19994885e-01 
 3.47304179e-03  1.00055958e+01  4.76801317e+00 -2.18347462e-01 
 3.47344179e-03  1.00045759e+01  4.72711700e+00 -2.19563146e-01 
 3.47384179e-03  1.00033946e+01  4.68622616e+00 -2.17887310e-01 
 3.47424179e-03  1.00020523e+01  4.64534125e+00 -2.19124192e-01 
 3.47464179e-03  1.00005493e+01  4.60446296e+00 -2.17418965e-01 
 3.47504179e-03  9.99888596e+00  4.56359189e+00 -2.18677806e-01 
 3.47544179e-03  9.99706266e+00  4.52272875e+00 -2.16942157e-01 
 3.47584179e-03  9.99507972e+00  4.48187414e+00 -2.18223759e-01 
 3.47624179e-03  9.99293751e+00  4.44102874e+00 -2.16456602e-01 
 3.47664179e-03  9.99063638e+00  4.40019316e+00 -2.17761809e-01 
 3.47704179e-03  9.98817669e+00  4.35936808e+00 -2.15962002e-01 
 3.47744179e-03  9.98555880e+00  4.31855411e+00 -2.17291703e-01 
 3.47784179e-03  9.98278307e+00  4.27775192e+00 -2.15458041e-01 
 3.47824179e-03  9.97984986e+00  4.23696211e+00 -2.16813175e-01 
 3.47864179e-03  9.97675955e+00  4.19618538e+00 -2.14944386e-01 
 3.47904179e-03  9.97351249e+00  4.15542230e+00 -2.16325943e-01 
 3.47944179e-03  9.97010906e+00  4.11467356e+00 -2.14420683e-01 
 3.47972089e-03  9.96764184e+00  4.08624938e+00 -2.15904798e-01 
 3.48000000e-03  9.96509879e+00  4.05783271e+00 -2.14049210e-01 
 3.48001000e-03  9.96500622e+00  4.05681471e+00 -2.14906727e-01 
 3.48003000e-03  9.96482089e+00  4.05477875e+00 -2.14917234e-01 
 3.48006500e-03  9.96449562e+00  4.05121590e+00 -2.14930872e-01 
 3.48010000e-03  9.96416916e+00  4.04765315e+00 -2.14945828e-01 
 3.48010700e-03  9.96410371e+00  4.04694062e+00 -2.14939791e-01 
 3.48012100e-03  9.96397269e+00  4.04551556e+00 -2.14929172e-01 
 3.48014900e-03  9.96371010e+00  4.04266551e+00 -2.14907499e-01 
 3.48020500e-03  9.96318263e+00  4.03696564e+00 -2.14864992e-01 
 3.48031700e-03  9.96211857e+00  4.02556687e+00 -2.14780607e-01 
 3.48054100e-03  9.95995395e+00  4.00277323e+00 -2.14616037e-01 
 3.48055616e-03  9.95980561e+00  4.00123108e+00 -2.14604177e-01 
 3.48058647e-03  9.95950849e+00  3.99814684e+00 -2.14582463e-01 
 3.48064710e-03  9.95891158e+00  3.99197866e+00 -2.14538352e-01 
 3.48076836e-03  9.95770708e+00  3.97964546e+00 -2.11159735e-01 
 3.48079867e-03  9.95740350e+00  3.97725892e+00  2.08472450e+00 
 3.48085930e-03  9.95679577e+00  3.97504844e+00  1.05375594e+01 
 3.48087446e-03  9.95664375e+00  3.97537321e+00  1.20993468e+01 
 3.48090477e-03  9.95633988e+00  3.97632773e+00  1.41111488e+01 
 3.48096540e-03  9.95573350e+00  3.97936882e+00  1.58328597e+01 
 3.48103263e-03  9.95506373e+00  3.98368620e+00  1.69207937e+01 
 3.48110454e-03  9.95435111e+00  3.98904019e+00  1.78794419e+01 
 3.48123688e-03  9.95305159e+00  4.00065719e+00  1.95850271e+01 
 3.48133111e-03  9.95213653e+00  4.00988679e+00  1.99083557e+01 
 3.48141620e-03  9.95131817e+00  4.01837345e+00  1.99422237e+01 
 3.48149917e-03  9.95052752e+00  4.02666932e+00  1.99568088e+01 
 3.48157850e-03  9.94977834e+00  4.03460981e+00  1.99634848e+01 
 3.48173715e-03  9.94829976e+00  4.05050445e+00  1.99717782e+01 
 3.48205445e-03  9.94542178e+00  4.08232383e+00  1.99781067e+01 
 3.48245445e-03  9.94194400e+00  4.12246882e+00  1.99817516e+01 
 3.48285445e-03  9.93863363e+00  4.16263748e+00  1.99831603e+01 
 3.48325445e-03  9.93549043e+00  4.20282403e+00  1.99842348e+01 
 3.48365445e-03  9.93251413e+00  4.24302565e+00  1.99845833e+01 
 3.48405445e-03  9.92970444e+00  4.28324049e+00  1.99850555e+01 
 3.48445445e-03  9.92706109e+00  4.32346724e+00  1.99850816e+01 
 3.48485445e-03  9.92458379e+00  4.36370475e+00  1.99853210e+01 
 3.48525445e-03  9.92227225e+00  4.40395209e+00  1.99852063e+01 
 3.48565445e-03  9.92012617e+00  4.44420840e+00  1.99853424e+01 
 3.48605445e-03  9.91814526e+00  4.48447285e+00  1.99851582e+01 
 3.48645445e-03  9.91632922e+00  4.52474470e+00  1.99852403e+01 
 3.48685445e-03  9.91467775e+00  4.56502321e+00  1.99850188e+01 
 3.48725445e-03  9.91319054e+00  4.60530765e+00  1.99850711e+01 
 3.48765445e-03  9.91186729e+00  4.64559733e+00  1.99848287e+01 
 3.48805445e-03  9.91070770e+00  4.68589157e+00  1.99848640e+01 
 3.48845445e-03  9.90971144e+00  4.72618968e+00  1.99846096e+01 
 3.48885445e-03  9.90887821e+00  4.76649099e+00  1.99846350e+01 
 3.48925445e-03  9.90820770e+00  4.80679483e+00  1.99843736e+01 
 3.48965445e-03  9.90769958e+00  4.84710055e+00  1.99843931e+01 
 3.49005445e-03  9.90735354e+00  4.88740749e+00  1.99841277e+01 
 3.49045445e-03  9.90716927e+00  4.92771498e+00  1.99841438e+01 
 3.49085445e-03  9.90714643e+00  4.96802239e+00  1.99838759e+01 
 3.49125445e-03  9.90728470e+00  5.00832906e+00  1.99838899e+01 
 3.49165445e-03  9.90758376e+00  5.04863435e+00  1.99836207e+01 
 3.49205445e-03  9.90804327e+00  5.08893760e+00  1.99836335e+01 
 3.49245445e-03  9.90866292e+00  5.12923818e+00  1.99833634e+01 
 3.49285445e-03  9.90944236e+00  5.16953545e+00  1.99833755e+01 
 3.49325445e-03  9.91038126e+00  5.20982876e+00  1.99831050e+01 
 3.49365445e-03  9.91147930e+00  5.25011748e+00  1.99831166e+01 
 3.49405445e-03  9.91273612e+00  5.29040098e+00  1.99828459e+01 
 3.49445445e-03  9.91415139e+00  5.33067861e+00  1.99828572e+01 
 3.49485445e-03  9.91572477e+00  5.37094974e+00  1.99825864e+01 
 3.49525445e-03  9.91745592e+00  5.41121375e+00  1.99825975e+01 
 3.49565445e-03  9.91934448e+00  5.45147000e+00  1.99823267e+01 
 3.49605445e-03  9.92139012e+00  5.49171786e+00  1.99823378e+01 
 3.49645445e-03  9.92359249e+00  5.53195670e+00  1.99820670e+01 
 3.49685445e-03  9.92595123e+00  5.57218591e+00  1.99820780e+01 
 3.49725445e-03  9.92846600e+00  5.61240484e+00  1.99818074e+01 
 3.49765445e-03  9.93113643e+00  5.65261289e+00  1.99818183e+01 
 3.49805445e-03  9.93396218e+00  5.69280942e+00  1.99815478e+01 
 3.49845445e-03  9.93694288e+00  5.73299383e+00  1.99815588e+01 
 3.49885445e-03  9.94007818e+00  5.77316548e+00  1.99812883e+01 
 3.49925445e-03  9.94336771e+00  5.81332376e+00  1.99812993e+01 
 3.49965445e-03  9.94681111e+00  5.85346806e+00  1.99810290e+01 
 3.49987723e-03  9.94879544e+00  5.87581944e+00  1.99810974e+01 
 3.50010000e-03  9.95082733e+00  5.89816618e+00  1.99808847e+01 
 3.50011000e-03  9.95091970e+00  5.89916919e+00  1.99809917e+01 
 3.50013000e-03  9.95110463e+00  5.90117519e+00  1.99810337e+01 
 3.50016500e-03  9.95142918e+00  5.90468559e+00  1.99809445e+01 
 3.50020000e-03  9.95175491e+00  5.90819581e+00  1.99806209e+01 
 3.50020700e-03  9.95182022e+00  5.90889782e+00  1.99804804e+01 
 3.50022100e-03  9.95195093e+00  5.91030180e+00  1.99802003e+01 
 3.50024900e-03  9.95221292e+00  5.91310959e+00  1.99796010e+01 
 3.50030500e-03  9.95273914e+00  5.91872439e+00  1.99782154e+01 
 3.50041700e-03  9.95380056e+00  5.92995017e+00  1.99743573e+01 
 3.50064100e-03  9.95595930e+00  5.95237077e+00  1.99537943e+01 
 3.50085790e-03  9.95809374e+00  5.97276648e+00  1.87665476e+01 
 3.50106264e-03  9.96013666e+00  5.98203986e+00  1.02106918e+01 
 3.50124659e-03  9.96197060e+00  5.97290013e+00 -2.25437744e-01 
 3.50142170e-03  9.96369118e+00  5.95506027e+00 -2.24345574e-01 
 3.50164015e-03  9.96579165e+00  5.93280181e+00 -2.25270588e-01 
 3.50184179e-03  9.96768539e+00  5.91225173e+00 -2.24031472e-01 
 3.50224179e-03  9.97131384e+00  5.87147562e+00 -2.25023323e-01 
 3.50264179e-03  9.97477208e+00  5.83068605e+00 -2.23677345e-01 
 3.50304179e-03  9.97806038e+00  5.78988346e+00 -2.24784622e-01 
 3.50344179e-03  9.98117905e+00  5.74906854e+00 -2.23433042e-01 
 3.50384179e-03  9.98412836e+00  5.70824223e+00 -2.24418014e-01 
 3.50424179e-03  9.98690862e+00  5.66740523e+00 -2.23045319e-01 
 3.50464179e-03  9.98952012e+00  5.62655816e+00 -2.24058562e-01 
 3.50504179e-03  9.99196316e+00  5.58570175e+00 -2.22666117e-01 
 3.50544179e-03  9.99423803e+00  5.54483663e+00 -2.23691854e-01 
 3.50584179e-03  9.99634505e+00  5.50396352e+00 -2.22279171e-01 
 3.50624179e-03  9.99828451e+00  5.46308306e+00 -2.23319763e-01 
 3.50664179e-03  1.00000567e+01  5.42219597e+00 -2.21886359e-01 
 3.50704179e-03  1.00016620e+01  5.38130310e+00 -2.22829727e-01 
 3.50744179e-03  1.00031007e+01  5.34040520e+00 -2.21357272e-01 
 3.50784179e-03  1.00043730e+01  5.29950265e+00 -2.22443199e-01 
 3.50824179e-03  1.00054793e+01  5.25859616e+00 -2.20948001e-01 
 3.50864179e-03  1.00064200e+01  5.21768637e+00 -2.22050657e-01 
 3.50904179e-03  1.00071953e+01  5.17677397e+00 -2.20532029e-01 
 3.50944179e-03  1.00078056e+01  5.13585960e+00 -2.21651638e-01 
 3.50984179e-03  1.00082511e+01  5.09494397e+00 -2.20109217e-01 
 3.51024179e-03  1.00085323e+01  5.05402769e+00 -2.21247101e-01 
 3.51064179e-03  1.00086494e+01  5.01311147e+00 -2.19679368e-01 
 3.51104179e-03  1.00086028e+01  4.97219594e+00 -2.20835752e-01 
 3.51144179e-03  1.00083927e+01  4.93128179e+00 -2.19242271e-01 
 3.51184179e-03  1.00080196e+01  4.89036964e+00 -2.20417782e-01 
 3.51224179e-03  1.00074838e+01  4.84946021e+00 -2.18797707e-01 
 3.51264179e-03  1.00067855e+01  4.80855409e+00 -2.19993004e-01 
 3.51304179e-03  1.00059252e+01  4.76765199e+00 -2.18345445e-01 
 3.51344179e-03  1.00049032e+01  4.72675452e+00 -2.19561218e-01 
 3.51384179e-03  1.00037198e+01  4.68586238e+00 -2.17885243e-01 
 3.51424179e-03  1.00023754e+01  4.64497617e+00 -2.19122218e-01 
 3.51464179e-03  1.00008703e+01  4.60409660e+00 -2.17416845e-01 
 3.51504179e-03  9.99920487e+00  4.56322427e+00 -2.18675783e-01 
 3.51544179e-03  9.99737945e+00  4.52235987e+00 -2.16939982e-01 
 3.51584179e-03  9.99539441e+00  4.48150400e+00 -2.18221686e-01 
 3.51624179e-03  9.99325008e+00  4.44065736e+00 -2.16454371e-01 
 3.51664179e-03  9.99094684e+00  4.39982053e+00 -2.17759685e-01 
 3.51704179e-03  9.98848504e+00  4.35899423e+00 -2.15959713e-01 
 3.51744179e-03  9.98586504e+00  4.31817903e+00 -2.17289526e-01 
 3.51784179e-03  9.98308719e+00  4.27737564e+00 -2.15455692e-01 
 3.51824179e-03  9.98015188e+00  4.23658463e+00 -2.16810943e-01 
 3.51864179e-03  9.97705945e+00  4.19580670e+00 -2.14941974e-01 
 3.51904179e-03  9.97381028e+00  4.15504243e+00 -2.16323654e-01 
 3.51944179e-03  9.97040473e+00  4.11429251e+00 -2.14418207e-01 
 3.51972089e-03  9.96793603e+00  4.08586749e+00 -2.15902459e-01 
 3.52000000e-03  9.96539150e+00  4.05744997e+00 -2.14046687e-01 
 3.52001000e-03  9.96529888e+00  4.05643195e+00 -2.14904288e-01 
 3.52003000e-03  9.96511344e+00  4.05439593e+00 -2.14914796e-01 
 3.52006500e-03  9.96478799e+00  4.05083297e+00 -2.14928434e-01 
 3.52010000e-03  9.96446135e+00  4.04727013e+00 -2.14943391e-01 
 3.52010700e-03  9.96439585e+00  4.04655757e+00 -2.14937354e-01 
 3.52012100e-03  9.96426477e+00  4.04513248e+00 -2.14926733e-01 
 3.52014900e-03  9.96400202e+00  4.04228234e+00 -2.14905057e-01 
 3.52020500e-03  9.96347426e+00  4.03658231e+00 -2.14862546e-01 
 3.52031700e-03  9.96240960e+00  4.02518322e+00 -2.14778151e-01 
 3.52054100e-03  9.96024380e+00  4.00238893e+00 -2.14613561e-01 
 3.52055616e-03  9.96009538e+00  4.00084674e+00 -2.14601699e-01 
 3.52058647e-03  9.95979810e+00  3.99776242e+00 -2.14579982e-01 
 3.52064710e-03  9.95920086e+00  3.99159406e+00 -2.14535866e-01 
 3.52076836e-03  9.95799573e+00  3.97926051e+00 -2.11156944e-01 
 3.52079867e-03  9.95769199e+00  3.97687395e+00  2.08495665e+00 
 3.52085930e-03  9.95708393e+00  3.97466341e+00  1.05377110e+01 
 3.52087446e-03  9.95693183e+00  3.97498816e+00  1.20994720e+01 
 3.52090477e-03  9.95662781e+00  3.97594262e+00  1.41112306e+01 
 3.52096540e-03  9.95602110e+00  3.97898358e+00  1.58329056e+01 
 3.52103263e-03  9.95535097e+00  3.98330083e+00  1.69208359e+01 
 3.52110454e-03  9.95463797e+00  3.98865463e+00  1.78794814e+01 
 3.52123688e-03  9.95333774e+00  4.00027138e+00  1.95850797e+01 
 3.52133111e-03  9.95242220e+00  4.00950055e+00  1.99083643e+01 
 3.52141620e-03  9.95160343e+00  4.01798665e+00  1.99422283e+01 
 3.52149918e-03  9.95081227e+00  4.02628300e+00  1.99568134e+01 
 3.52157851e-03  9.95006258e+00  4.03422420e+00  1.99634891e+01 
 3.52173718e-03  9.94858300e+00  4.05012026e+00  1.99717820e+01 
 3.52205452e-03  9.94570301e+00  4.08194248e+00  1.99781096e+01 
 3.52245452e-03  9.94222314e+00  4.12208636e+00  1.99817537e+01 
 3.52285452e-03  9.93891069e+00  4.16225392e+00  1.99831621e+01 
 3.52325452e-03  9.93576540e+00  4.20243937e+00  1.99842364e+01 
 3.52365452e-03  9.93278701e+00  4.24263990e+00  1.99845847e+01 
 3.52405452e-03  9.92997523e+00  4.28285366e+00  1.99850569e+01 
 3.52445452e-03  9.92732979e+00  4.32307933e+00  1.99850829e+01 
 3.52485452e-03  9.92485040e+00  4.36331578e+00  1.99853223e+01 
 3.52525452e-03  9.92253677e+00  4.40356207e+00  1.99852076e+01 
